SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
ELLIOTT WINDOW SQUEEGE 40CM,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 40cm rubber squeegee with an ergonomic Grey Handle.",5.01316E+12,5.01316E+12,B00ECGYLB2,2.484,6.96,-0.81,-30.91603053,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=3) | Brand match: elliott",False,https://www.efghousewares.co.uk/elliott-window-squeege-40cm,https://www.amazon.co.uk/dp/B00ECGYLB2,,Elliott Window Squeege 40Cm,360,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=3) | Brand match: elliott",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.25,3
BLACKMOOR STONE MILK PAN 16CM,"Blackmoor 66120 Classic 16cm Milk Pan/Non-Stick Coating/Cool Touch Handle/Features Unique Pouring Lip/Suitable for Induction, Gas & Electric Hobs/Black Colour",5.0253E+12,5.0253E+12,B07F8TK4ML,7.8,11.85,-2.205,-31.27659574,500,500,500,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=4) | Brand match: blackmoor",False,https://www.efghousewares.co.uk/blackmoor-stone-milk-pan-16cm,https://www.amazon.co.uk/dp/B07F8TK4ML,Available (see Keepa data),Blackmoor Stone Milk Pan 16Cm,361,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=4) | Brand match: blackmoor",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.246,4
JOB DONE TOUGH WEEDKILLER 1LTR READY TO USE *,"Job Done 86600140 Tough Weedkiller, 1L - Strong Fast Acting Weedkiller for Killing Tough Weeds and Roots - Systemic Garden Weed Killer with 3 Months Protection - Controls Brambles, Nettles and More",5.06051E+12,5.06051E+12,B07CF4577Q,5.172,9.65,-1.538333333,-31.65294925,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.33, shared=4) | Brand match: job",False,https://www.efghousewares.co.uk/job-done-tough-weedkiller-1ltr-ready-to-use-,https://www.amazon.co.uk/dp/B07CF4577Q,,Job Done Tough Weedkiller 1Ltr Ready To Use ,362,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.33, shared=4) | Brand match: job",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.331,4
DEKTON BALLPEIN HAMMER FIBREGLASS HANDLE 16OZ,"Dekton 16Oz Ball Pein Hammer With Fiberglass Handle-Durable & Impact| Resistant Hammer For Metalwork, Mechanics, Construction| Precision Balanced|Ergonomic Design| Ideal For Shaping, Punching, Bending",5.05544E+12,5.05544E+12,B0F5GW1GMH,3.768,7.02,-1.17,-31.70731707,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.35, shared=4) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-ballpein-hammer-fibreglass-handle-16oz-121197,https://www.amazon.co.uk/dp/B0F5GW1GMH,Available (see Keepa data),Dekton Ballpein Hammer Fibreglass Handle 16Oz 121197,363,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.35, shared=4) | Brand match: dekton",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.349,4
GORILLA SPRAY ADHESIVE 400ML,"Gorilla Heavy Duty Spray Adhesive, 400ml – Fast Drying, High Strength Mist Spray that Dries Clear | Permanently Bonds Wood, Metal, Fabric, Glass, Leather, Stone, Ceramics & More",5.70495E+12,5.70495E+12,B0CXV5WN1N,10.548,12.97,-3.011666667,-32.24482512,400,400,400,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: gorilla",False,https://www.efghousewares.co.uk/gorilla-spray-adhesive-400ml-115286,https://www.amazon.co.uk/dp/B0CXV5WN1N,Available (see Keepa data),Gorilla Spray Adhesive 400Ml 115286,365,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: gorilla",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.289,4
DEKTON CAULKING GUN,"Dekton Caulking Gun: Heavy-Duty Sealant & Adhesive Applicator with Metal Frame, Hexagon Rod, Plunger Handle, and Release Lever for Easy and Precise Application in Home and Professional Projects",5.05544E+12,5.05544E+12,B07BFZ8997,2.616,6.94,-0.886666667,-32.47863248,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.18, shared=3) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-caulking-gun-25-9,https://www.amazon.co.uk/dp/B07BFZ8997,Available (see Keepa data),Dekton Caulking Gun 25 9,366,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.18, shared=3) | Brand match: dekton",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.184,3
MASTERPLUG 6 GANG 3M LEAD,"Masterplug Six Socket Extension Lead, 3 Metre Cable, Unswitched, 6-Way Plug Extension Cable, Power Strip, Basic Power, White, 13A, 6G, 3m, BSG3N",5.01506E+12,5.01506E+12,B004I5BQ1K,6.252,9.85,-1.911666667,-33.18865741,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=2) | Brand match: masterplug",False,https://www.efghousewares.co.uk/masterplug-6-gang-3m-lead,https://www.amazon.co.uk/dp/B004I5BQ1K,Available (see Keepa data),Masterplug 6 Gang 3M Lead,367,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.25, shared=2) | Brand match: masterplug",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.253,2
ACANA MOTH MONITORING TRAP,"Acana Monitoring Moth Trap - Ideal for Protecting Clothes, Carpets & Soft Furnishings - Home & Surfaces - Traps Moths, Pheromone Technology - Harsh Chemical Free - Refillable",5.06021E+12,5.06021E+12,B00SB9FLQ0,5.112,7.48,-1.596666667,-33.19473319,600,600,600,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.22, shared=4) | Brand match: acana",False,https://www.efghousewares.co.uk/acana-moth-monitoring-trap,https://www.amazon.co.uk/dp/B00SB9FLQ0,Available (see Keepa data),Acana Moth Monitoring Trap,368,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.22, shared=4) | Brand match: acana",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.22,4
ACANA MOTH MONITORING TRAP REFILL 2PK,"Acana Moth Trap Refills, Pack of 2 Pads - Ideal for Protecting Clothes, Carpets & Wardrobes - Home & Surfaces - Traps Moths, Pheromone Technology - Harsh Chemical Free - Refillable",5.06021E+12,5.06021E+12,B00SB9FQ1A,5.16,6.23,-1.618333333,-33.36769759,1000,900,1000,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.24, shared=3) | Brand match: acana",False,https://www.efghousewares.co.uk/acana-moth-monitoring-trap-refill-2pk-124189,https://www.amazon.co.uk/dp/B00SB9FQ1A,Available (see Keepa data),Acana Moth Monitoring Trap Refill 2Pk 124189,369,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.24, shared=3) | Brand match: acana",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.242,3
PRODEC PRECISION EDGE MASKING TAPE 1 INCH,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,5.0192E+12,5.0192E+12,B073X6QQRP,2.544,4.95,-0.915,-34.26966292,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.34, shared=6) | Brand match: prodec",False,https://www.efghousewares.co.uk/prodec-precision-edge-masking-tape-1-inch,https://www.amazon.co.uk/dp/B073X6QQRP,Available (see Keepa data),Prodec Precision Edge Masking Tape 1 Inch,370,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.34, shared=6) | Brand match: prodec",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.338,6
FIT FOR THE JOB MASONRY/EXTERIOR BLOCK BRUSH,"Fit For The Job 4 inch Block Brush, Masonry Brush for Rapid Painting with Smooth & Textured Masonry Paints on Brick, Breeze Block, Render, Pebbledash & More, Large Paintbrush",5.0192E+12,5.0192E+12,B0071QMXOW,3.156,6.48,-1.1,-34.59119497,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.28, shared=5) | Brand match: fit",False,https://www.efghousewares.co.uk/fit-for-the-job-masonry-exterior-block-brush,https://www.amazon.co.uk/dp/B0071QMXOW,,Fit For The Job Masonry Exterior Block Brush,371,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.28, shared=5) | Brand match: fit",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.276,5
HG ECO LIMESCALE REMOVER (SOLD EACH),"HG ECO Limescale Remover, All Purpose Cleaner, Kitchen Cleaner & Bathroom Cleaner Spray, Sink, Tap & Toilet Cleaner with Fresh Scent, Eco Conscious HG Cleaning Products, Recyclable - 500ml (683050106)",8.71158E+12,8.71158E+12,B0CBVXRH6P,4.908,8.75,-1.628333333,-35.0933908,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-eco-limescale-remover-120946,https://www.amazon.co.uk/dp/B0CBVXRH6P,,Hg Eco Limescale Remover 120946,372,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=3) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.287,3
FIT FOR THE JOB WALLPAPER BRUSH,"Fit For The Job 7 inch Paperhanging Brush for Fast Efficient Smoothing and Air Bubble Removal with Wallpaper, Lining Paper, Vinyl, Anaglypta, Woodchip and Other Wall Coverings, 7"" 175mm",5.0192E+12,5.0192E+12,B00F4LGSOM,3.9,5.95,-1.341666667,-35.30701754,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=4) | Brand match: fit",False,https://www.efghousewares.co.uk/fit-for-the-job-wallpaper-brush,https://www.amazon.co.uk/dp/B00F4LGSOM,,Fit For The Job Wallpaper Brush,373,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.27, shared=4) | Brand match: fit",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.267,4
ULTRATAPE CLEAR D/SIDED TAPE 12X33M,"general purpose double sides/sided clear sticky tape 12mm x 33m for office/craft, beige",5.02779E+12,5.02779E+12,B004ODBSIM,0.804,3.49,-0.431666667,-35.38251366,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3)",False,https://www.efghousewares.co.uk/ultratape-clear-d-s-tape-12x33m,https://www.amazon.co.uk/dp/B004ODBSIM,Available (see Keepa data),Ultratape Clear D S Tape 12X33M,374,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.424,3
BG CO-AX POINT BRUSHED CHROME,BG Electrical Single Co-Axial Socket,5.05077E+12,5.05077E+12,B007CVCUNA,3.8736,5.8,-1.364666667,-36.12140462,200,200,200,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=0) | Brand match: bg",False,https://www.efghousewares.co.uk/bg-co-ax-point-b-chrome,https://www.amazon.co.uk/dp/B007CVCUNA,,Other,375,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=0) | Brand match: bg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.317,0
"DEKTON SELF LOCKING WRENCH 8""","Dekton Sum Self Locking Wrench 8""-Three-Sided Tooth Pattern Coverage| Not Easy to Slip| Strong Clamping| Applicable to Variety of Nuts & Screw| Large Opening Design, Range: 7-43mm| Fast Self-Locking",5.05544E+12,5.05544E+12,B0DKFJWB3L,6.384,7.99,-2.121666667,-36.14423623,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=4) | Brand match: dekton",False,https://www.efghousewares.co.uk/dekton-self-locking-wrench-8-118189,https://www.amazon.co.uk/dp/B0DKFJWB3L,Available (see Keepa data),Dekton Self Locking Wrench 8 118189,376,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.26, shared=4) | Brand match: dekton",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.263,4
GO SYSTEM BUTUNE PROPANE MIX GAS 170G,"GoSystem Butane/Propane (70:30) Mix Gas Cartridge - Silver, 170 g",5.03672E+12,5.03672E+12,B006JP6VDA,3.492,6.57,-1.255,-36.2716763,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.71, shared=3)",False,https://www.efghousewares.co.uk/go-system-butune-propane-mix-gas-170g,https://www.amazon.co.uk/dp/B006JP6VDA,,Go System Butune Propane Mix Gas 170G,377,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.71, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.708,3
ACANA MOISTURE TRAP & FRESHENER,"Acana Advanced Safety Moisture Trap & Freshener - Ideal for Larger Rooms & Spaces - Dehumidifier for Damp, Mould - Moisture in your Home, Caravan, Kitchen, Bathroom, Bedroom, Garage, Office",5.06021E+12,5.06021E+12,B00S9OR05W,5.784,8.5,-2.006666667,-37.36809435,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: acana",False,https://www.efghousewares.co.uk/acana-moisture-trap-freshener-105427,https://www.amazon.co.uk/dp/B00S9OR05W,,Acana Moisture Trap Freshener 105427,378,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.29, shared=4) | Brand match: acana",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.29,4
AIRPURE INCREDIBALLS IN WASH SCENT BOOSTER PETALS AND PEARLS 10 WASH EACH,"INCREDiBALLS in-Wash Scent Booster by Airpure, Enough for 10 Washes, Add to Laundry for Long-Lasting Fresh Scent to Household Fabrics, Keep Home & Office Smelling Clean - Fuchsia & Pearls Fragrance",5.06019E+12,5.06019E+12,B08CCS195T,1.008,4.99,-0.521666667,-37.52997602,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.40, shared=6)",False,https://www.efghousewares.co.uk/airpur-incrediballs-in-wash-scent-booster-petals-and-pearls-10-wash-pk12-112988,https://www.amazon.co.uk/dp/B08CCS195T,Available (see Keepa data),Airpur Incrediballs In Wash Scent Booster Petals And Pearls 10 Wash Pk12 112988,379,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.40, shared=6)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.397,6
SUPER DREAMER FITTED SHEET DOUBLE GREY,GC GAVENO CAVAILIA Microfiber Fitted Sheet Double - Plain Dyed Bedding Sheet - Grey Bottom Bed Sheet,5.05135E+12,5.05135E+12,B0BTMQ62M8,3.456,6.99,-1.305,-38.04664723,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.43, shared=4)",False,https://www.efghousewares.co.uk/super-dreamer-fitted-sheet-double-grey-123676,https://www.amazon.co.uk/dp/B0BTMQ62M8,,Super Dreamer Fitted Sheet Double Grey 123676,380,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.43, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.426,4
EVERBUILD BLK JACK FLASH TAPE  75MM,Sika Everbuild Black Jack Strong Self Adhesive Flashing Tape – Natural Lead-Look Finish – 75mm x 10m,5.02935E+12,5.02935E+12,B00133ZGW0,9.072,11.39,-3.098333333,-38.20386354,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.53, shared=4)",False,https://www.efghousewares.co.uk/everbuild-blk-jack-flash-tape-75mm,https://www.amazon.co.uk/dp/B00133ZGW0,,Everbuild Blk Jack Flash Tape 75Mm,381,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.53, shared=4)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.53,4
KILNER .55LTR BOTTLE,Kilner Clip Top Square Bottle 0.55 Litre,5.01085E+12,5.01085E+12,B00FF78WEE,2.916,6.98,-1.173333333,-39.37360179,,,0,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.59, shared=2) | Brand match: kilner",False,https://www.efghousewares.co.uk/kilner-55ltr-bottle,https://www.amazon.co.uk/dp/B00FF78WEE,,Kilner 55Ltr Bottle,382,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.59, shared=2) | Brand match: kilner",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.586,2
CAKE STAND WHITE ONLY 28X17CM,White Plastic Traditional Desserts Cake Stand Plate Display,5.0153E+12,5.0153E+12,B07L981N7Y,2.112,7.14,-0.92,-39.82683983,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.36, shared=3)",False,https://www.efghousewares.co.uk/cake-stand-white-only-28x17cm,https://www.amazon.co.uk/dp/B07L981N7Y,Available (see Keepa data),Cake Stand White Only 28X17Cm,383,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Moderate title match (sim=0.36, shared=3)",EAN_CHECKSUM_FAIL | BRAND_MISMATCH | UNPROFITABLE,False,0.364,3
RUSTINS CELLULOSE THINNERS 125ML,"Rustins Cellulose Thinners 125ml -– Professional Solvent for Cellulose Paints and Lacquers; Cleans Brushes, Spray Guns and Equipment; Fast-Evaporating Formula in Various Sizes",5.01533E+12,5.01533E+12,B001GU4BK8,3.564,6.89,-1.418333333,-40.29356061,50,50,50,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=4) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-cellulose-thinners-125ml,https://www.amazon.co.uk/dp/B001GU4BK8,,Rustins Cellulose Thinners 125Ml,384,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.32, shared=4) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.318,4
RUSTINS QUICK DRYING PRIMER & UNDERCOAT 250ML,"RUSTINS White Primer/Undercoat 250ml -Fast-Drying Paint Base for Smooth Coverage; Easy-to-Use Interior & Exterior Prep Coat for Walls, Woodwork & DIY Home Decorating",5.01533E+12,5.01533E+12,B002ATNRN6,4.164,7.74,-1.62,-40.29850746,500,500,500,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.31, shared=5) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-quick-drying-primer-undercoat-250ml,https://www.amazon.co.uk/dp/B002ATNRN6,,Rustins Quick Drying Primer Undercoat 250Ml,385,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.31, shared=5) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.31,5
PRODEC PREMIER ANGLED CUTTING BRUSH 2 INCH,"ProDec 2 inch Premier Trade Professional Synthetic Long Handle Cutting In Paint Brush for Sharp Edge Lines Painting with Emulsion, Gloss, Satin Paints on Walls, Ceilings, Wood and Metal, 2"" 50mm",5.0192E+12,5.0192E+12,B083G6KPS6,2.94,4.95,-1.215,-40.5,100,100,100,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.31, shared=5) | Brand match: prodec",False,https://www.efghousewares.co.uk/prodec-premier-angled-cutting-brush-2-inch,https://www.amazon.co.uk/dp/B083G6KPS6,,Prodec Premier Angled Cutting Brush 2 Inch,386,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.31, shared=5) | Brand match: prodec",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.313,5
DOFF DRIP FEED ORCHID PACK OF 10,Doff Orchid Drip Feed – 10x30ml Bottles Fast-Acting Plant Food for Healthy Growth of Orchids & Flowering Plants – Nutrient Enriched Plant Feed – Encourages Root Development,5.05038E+12,5.05038E+12,B01N7SJUUI,2.808,6.39,-1.175,-40.65743945,1000,,1000,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.28, shared=4) | Brand match: doff",False,https://www.efghousewares.co.uk/doff-drip-feed-orchid-pk10,https://www.amazon.co.uk/dp/B01N7SJUUI,Available (see Keepa data),Doff Drip Feed Orchid Pk10,387,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.28, shared=4) | Brand match: doff",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.281,4
MASTERPLUG 6 GANG 2M SURGE,"Masterplug Six Socket Extension Lead, 2 Metre Cable, Surge Protection, Power and Surge LED Indicators, Unswitched, 6 Way Plug Extension Cable, Power Strip, White, 13A, 6G, 2m, SRG6210N",5.01506E+12,5.01506E+12,B081ZL9Y7X,9.1152,11.49,-3.351,-41.13675424,1000,,1000,TIER_2_LIKELY,40,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Weak title match (sim=0.23, shared=2) | Brand match: masterplug",False,https://www.efghousewares.co.uk/masterplug-6-gang-2m-surge,https://www.amazon.co.uk/dp/B081ZL9Y7X,,Other,388,TIER_2_LIKELY,40,"EAN digits match but checksum invalid | Weak title match (sim=0.23, shared=2) | Brand match: masterplug",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.231,2
