SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
Prima Stainless Steel Wooden Handle BBQ Skewers 10mm,"MATANA 250 Wooden Paddle Skewers, 18cm - Flat Bamboo Sticks - Cocktails, Kebab, Burger, Barbecue, Chocolate Fountain, Fruits, BBQ Party - 100% Natural",5038673140629,5060630690700.0,B07N2SSWF2,2.976,11.99,2.441666667,80.58305831,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673140629 vs amazon=5060630690700,Weak title match (sim=0.30, shared=3)",False,Other,TIER_3_NEEDS_REVIEW,32,EAN_MISMATCH | BRAND_MISMATCH
Smart Choice Recall Dog Lead 4m Assorted Colours,"NavoX Training Lead for Dog/Puppy 20m Black, Extra Long Line Dog Lead, Nylon Long Dog training Leash for Pet Recall, hiking, camping,hunting, backyard",5052516213998,783746345603.0,B09FZC8MFT,2.64,9.99,2.215,80.54545455,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5052516213998 vs amazon=783746345603,Weak title match (sim=0.29, shared=3)",False,Wholesale Pet Walking Grooming,TIER_3_NEEDS_REVIEW,27,EAN_MISMATCH | BRAND_MISMATCH
Sealapack Blue Heavy Duty Rubble Sacks 5 Pack 70cm X 50cm,"Primes DIY Rubble Sacks Heavy Duty Strong Garden Waste Bags 20"" x 30""-inch, Builders Waste Bags Heavy Duty Black, 90 to 100 Microns, 30kg Capacity (10 Pack)",5053249256955,,B0DY1T9MW6,0.948,7.99,1.078333333,80.47263682,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.22, shared=4)",False,Wholesale Painting Decorating,TIER_3_NEEDS_REVIEW,39,AMAZON_EAN_MISSING | BRAND_MISMATCH
Hoot Squishy Bead Dinosaur Assorted CDU,"Squishy Dinosaur Stress Toys - Assorted Colours, 9CM, T-Rex, Triceratops, Stegosaurus, Fidget Toys, Squishies, Novelty Party Bag Fillers, Sensory Fun for Children with Anxiety ADHD",5056170319805,5056622316093.0,B0CG9V6PQP,0.78,6.99,0.965,80.41666667,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5056170319805 vs amazon=5056622316093,Weak title match (sim=0.28, shared=3)",False,Wholesale Slime Squish Toys,TIER_3_NEEDS_REVIEW,44,EAN_MISMATCH
Christmas Battery-Operated LED Multicoloured Micro Lights 4m,"Volunx Solar LED Lights 20M/65ft 200LED RGB Multicoloured Christmas String Lights Outdoor, 8 Modes, Solar Garden Light Waterproof Copper Wire, Tree Patio, Yard, Party, Wedding, Decor",5056170339025,658606280984.0,B0FBLJZ8JR,2.088,9.99,1.835,80.13100437,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5056170339025 vs amazon=658606280984,Weak title match (sim=0.29, shared=4)",False,Wholesale Christmas,TIER_3_NEEDS_REVIEW,37,EAN_MISMATCH | BRAND_MISMATCH
Prima Metal Strainer 16cm,"Pressure Relief Valve for Triton 6Pcs, Mellbree PRD Disc Seals Cover Valve Shower Spares Parts Compatible with Triton Electric Showers",5038673185101,,B0DFW3PP68,1.176,5.99,1.221666667,79.84749455,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.19, shared=0)",False,Wholesale Baking,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Pan Aroma Peaches & Cream Scented Candle 150g,"Pressure Relief Valve for Triton 6Pcs, Mellbree PRD Disc Seals Cover Valve Shower Spares Parts Compatible with Triton Electric Showers",5053249258508,,B0DFW3PP68,1.176,5.99,1.221666667,79.84749455,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,TITLE_MISMATCH,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Very weak title match (sim=0.15, shared=0)",False,Wholesale Home Fragrance Candles Accessories,TIER_3_NEEDS_REVIEW,18,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Smart Choice Hammered Stainless Steel Pet Bowl 1200ml Assorted Colours,"YEAUPE Shower Head with Filter,Powerful Flow Shower Heads High Pressure 6 Modes Pressure Boosting Handheld Showerhead for Low Water Pressure Electric Shower Head,Chrome",5052516220545,6974699217367.0,B0FN74P1GJ,3.696,12.99,2.895,79.75206612,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5052516220545 vs amazon=6974699217367,Weak title match (sim=0.19, shared=0)",False,Wholesale Dog,TIER_3_NEEDS_REVIEW,19,EAN_MISMATCH | TITLE_WEAK
Farley Mill Boy's Assorted Size Fashion Ankle Socks 3 Pack,"J&A MARTS® 6 Pairs Kids Boys Girls Children's Plain Ankle School Socks | Cotton Rich, Breathable & Stretchy | Back To School, Casual Sports",5056283820304,,B0DD2PZ65Y,1.692,7.99,1.558333333,79.50680272,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.34, shared=2)",False,Wholesale Socks Footwear,TIER_3_NEEDS_REVIEW,33,AMAZON_EAN_MISSING | BRAND_MISMATCH
Party Solutions Disposable Clear Plastic Drink Cups 200ml 60 Pack,eMKay® Pack of 100 Strong Plastic Half Pint Glasses Disposable Reusable Beer Cups Great for Party's and All Types of Events and Celebrations 330ml…,5030481970186,,B091V43PVV,1.02,8.99,1.111666667,79.4047619,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.33, shared=4)",False,Wholesale Plastic Disposable,TIER_3_NEEDS_REVIEW,38,AMAZON_EAN_MISSING | BRAND_MISMATCH
Elpine 4 Gang 13Amp Neon Light Switched Extension Lead 2m,"Paw Patrol, 10th Anniversary, All Paws On Deck Toy Figures Gift Pack with 10 Collectible Action Figures, Kids' Toys for Ages 3 and up",5038673301112,,B0B4Y639SN,7.2,19.99,5.199583333,79.38295165,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.33, shared=0)",False,Wholesale Electronic Accessories,TIER_3_NEEDS_REVIEW,20,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
K-One A4 80gsm Premium Multipurpose Paper Box 2500 Sheets,"A-SUB Sublimation Paper A4, 210x297mm, 100 Sheets, 125gsm, Compatible with EPSON, SAWGRASS, RICOH, Brother Sublimation Printers",,670534101261.0,B0725Z4JCC,3.696,13.99,2.878333333,79.29292929,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH","No supplier EAN,Weak title match (sim=0.23, shared=2)",False,Wholesale Office Supplies,TIER_3_NEEDS_REVIEW,32,NO_SUPPLIER_EAN | BRAND_MISMATCH
151 White Gloss Radiator Spray Paint 400ml,Polar Gloss White Radiator Spray Paint - 400ml | Heat Resistant up to 100ºC | Quick Drying & No Primer needed | Exterior Surfaces of Radiators & Hot Water Tanks | Heat Resistant Radiator Paint,5053249280059,,B093TCHMH6,2.28,9.6,1.94,79.18367347,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.29, shared=6)",False,Wholesale Sealants Paints,TIER_2_LIKELY,55,AMAZON_EAN_MISSING | BRAND_MISMATCH
Dekton 6 Piece 9mm X 1000mm Black Cable Tie,"Armpow 50pcs 450mm x 9mm Long Heavy Duty Cable Tie Wide UV Resistant 80KGS/175LBS Tensile Strength for HVAC Outdoor Construction,Ultra Strong Self Locking Extra Long Zip Tie Wraps(Black)",55055441434327,,B0C4GX4VDX,2.28,9.99,1.935,78.97959184,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.18, shared=4)",False,Fasteners Assortments,TIER_3_NEEDS_REVIEW,35,AMAZON_EAN_MISSING | BRAND_MISMATCH
Power Pump Action Water Gun,"Remington Detail Kit for Men (Trimmer for Eyebrows and Fine Detailing, Rotary Trimmer for Nose and Ear, Comb Tweezers, Storage, Battery Operated with Battery Included) NE8000",50001701501258,5038061143911.0,B0BGHQ7LLH,5.148,16.97,3.811666667,78.75344353,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=50001701501258 vs amazon=5038061143911,Weak title match (sim=0.17, shared=0)",False,Wholesale Summer,TIER_4_REJECTED,11,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
Royal Blue 3 Ply Paper Napkins 33cm 20 Pack,SOP-HARMA 6 x Blue Paper Rolls - 2 Ply Embossed Centre Feed - Hand Towel Tissue Rolls,5030481993763,1600000256712.0,B00C7O2JHY,0.924,10.99,1.038333333,78.66161616,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5030481993763 vs amazon=1600000256712,Weak title match (sim=0.34, shared=3)",False,Wholesale Partyware,TIER_3_NEEDS_REVIEW,31,EAN_MISMATCH | BRAND_MISMATCH
Marksman Hook & Loop Sticky Pads 22mm 36 Pack,"Pence & Moon Collective 500 Pcs Velcro Dots Self Adhesive, 20 mm Self-Adhesive Hook and Loop Dots, Strong Sticky Tapes for DIY Crafts, Home, School & Office Use (White)",5038673721583,659381042293.0,B0FF9BRNYL,0.624,4.79,0.841666667,78.66043614,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673721583 vs amazon=659381042293,Weak title match (sim=0.31, shared=3)",False,Fasteners Assortments,TIER_3_NEEDS_REVIEW,29,EAN_MISMATCH | BRAND_MISMATCH
JCB LED Gls 15W 100W Daylight 6500K ES E27,[3 Pack] 10w = 60w LED GLS Light Bulb Opal ES E27 6500k Daylight 820lm's (JCB S10990),5050028109358,608603289770.0,B07CJDMMGY,2.328,9.99,1.95625,78.56425703,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5050028109358 vs amazon=608603289770,Moderate title match (sim=0.43, shared=6)",False,Wholesale Lighting Light Bulbs,TIER_2_LIKELY,56,EAN_MISMATCH | BRAND_MISMATCH
Prima Non-Stick Roasting Pan 36 X 24.5 X 5.5cm,"Brownie Tin Baking Tray Non Stick| 30x23x5 cm, Cake Trays for Baking Tins Large Rectangle Swiss Roll Tin, Easy to Clean Heavy Duty Deep Pan with Cutting Guides Swift Release",5038673151151,,B07RWF7F1P,4.86,14.99,3.607916667,78.43297101,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.22, shared=3)",False,Wholesale Cooking,TIER_3_NEEDS_REVIEW,31,AMAZON_EAN_MISSING | TITLE_WEAK
Super Change Action Figure Robot Samurai & Supercar,Transformers EarthSpark 1-Step Smash Changers Optimus Prime Action Figure,2019032702378,5010996303660.0,B0DB64WS17,2.148,9.99,1.835,78.41880342,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=2019032702378 vs amazon=5010996303660,Weak title match (sim=0.39, shared=2)",False,Action Figures,TIER_3_NEEDS_REVIEW,32,EAN_MISMATCH | BRAND_MISMATCH
Smart Choice Pet Cooling Mat Large 70cm X 110cm,PawPride Dog Cooling Mat - Cooling Mat for Dogs - Pressure-activated Cool Gel Technology Cool Mat for Dogs - Dog Summer Essentials - Non Toxic - Large,5052516216647,5055056741297.0,B07TF8LCHD,8.016,22.99,5.578333333,77.15537114,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5052516216647 vs amazon=5055056741297,Weak title match (sim=0.24, shared=3)",False,Wholesale Pet Beds,TIER_3_NEEDS_REVIEW,31,EAN_MISMATCH | BRAND_MISMATCH
Hoot Inflatable Luxe Unicorn Ring Float 100cm X 170cm,Lux Unicorn Ring,5056283866814,,B0CB1R6XJZ,6.588,18.47,4.632916667,76.70391832,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.46, shared=2)",False,Wholesale Outdoor Toys,TIER_3_NEEDS_REVIEW,48,AMAZON_EAN_MISSING | BRAND_MISMATCH
Farm Animal Soft Toys Assorted 4 Pack,"65 Pieces Animal Figures Toy Set - Plastic Educational Jungle Animal Toys for Boys Girls Kids Toddlers Farm Small Animals. Includes 44 Mini Animal Figures,16 Fences, 4 Grass and 1 Trees",5413247097170,,B07PS21QQB,2.148,9.99,1.785,76.28205128,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=3)",False,Wholesale Dolls Soft Toys,TIER_3_NEEDS_REVIEW,39,AMAZON_EAN_MISSING
Junior Hacksaw Frame 150mm 2 Pack,JDBrands Junior Hack Saw - 150mm/6 - Cutting DIY or Profesional Tool - Finger Guard - Red Powder Coated - 32tpi Blade Included (Hacksaw w/additonal 10 Blades),5055319523301,5061035350190.0,B0D98957NC,0.804,6.49,0.928333333,76.09289617,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5055319523301 vs amazon=5061035350190,Weak title match (sim=0.30, shared=3)",False,Wholesale Hand Tools,TIER_3_NEEDS_REVIEW,43,EAN_MISMATCH
Tiny Tots Interactive Mini Doll Baby Assorted,"JOISHOP 50pcs Mini Resin Animals, 50 Styles Tiny Resin Animals Miniature Little Small Animal Figures Bulk for Micro Fairy Garden Landscape Accessories Dollhouse Hide Crafts Aquarium Decor",38521512122,,B0F3CHWPX9,1.884,8.99,1.601666667,75.55031447,TIER_4_REJECTED,0,"NO_SUPPLIER_EAN,BRAND_MISMATCH","No supplier EAN,Weak title match (sim=0.16, shared=2)",False,Wholesale Dolls Soft Toys,TIER_3_NEEDS_REVIEW,19,NO_EAN_DATA | TITLE_WEAK | BRAND_MISMATCH
Buzz Scrub Sponge,"2pk Buzz Cleaning Pad, Dual Sided Scouring Pads Non Scratch for Washing Up, Reusable Scourers Non Scratch for Bathroom, Sink, Dishes & Pots, Multipurpose Washable Kitchen Scourers for Everyday Use",5056175959273,5056734415844.0,B094XWBWJB,0.72,4.99,0.868333333,75.50724638,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5056175959273 vs amazon=5056734415844,Weak title match (sim=0.15, shared=1)",False,Sponges Scourers Cloths,TIER_3_NEEDS_REVIEW,24,EAN_MISMATCH | TITLE_WEAK
Marksman Carpenter's Square 30cm,"Speed Square with 14 Types of Drill Holes, 7inch Metric Triangle Ruler, Aluminum Alloy Carpenters Tools",5038673551777,,B0BL7BW2X6,2.964,9.99,2.275,75.33112583,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.29, shared=1)",False,Wholesale Hand Tools,TIER_3_NEEDS_REVIEW,34,AMAZON_EAN_MISSING | BRAND_MISMATCH
Dekton 5-In-1 Silicone Remover Set,Interlock Microswitch Compatible for Lamona 2-Tag 'New' Type Multi-Model Fitting Dishwasher Door. OPN: 1731980300,5055441447377,5063848059215.0,B0GMR3NQK8,1.08,6.99,1.09125,75.25862069,TIER_4_REJECTED,0,"EAN_MISMATCH,TITLE_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5055441447377 vs amazon=5063848059215,Very weak title match (sim=0.14, shared=0)",False,Dekton Painting Decorating,TIER_3_NEEDS_REVIEW,15,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
Jaunty Silver Metallic Number Candle Balloon 1 Pack Assorted,"Number 20 Balloons Silver, 40Inch Large Foil Number 2 & 0 Balloons with 6 Silver Confetti Helium Balloons, 2nd 20th Birthday Balloon for Girls Boys Party Romantic Occasions Anniversary Decorations",5056683923360,,B0BZ889K1C,0.852,5.66,0.946666667,75.13227513,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.34, shared=3)",False,Wholesale Partyware,TIER_3_NEEDS_REVIEW,33,AMAZON_EAN_MISSING | BRAND_MISMATCH
"Marksman Anti-Slip Wire Brush & Scraper 10""","FUGACI Set of 2 Wire Brush Wooden Handle Wirebrush, Heavy Duty Brushes For Cleaning Scratch, Rust Removal & Tool Automotive, Paint, Welding Slag Household Clean Metal Brush.",5038673640464,5065012153057.0,B0B134Q92H,1.524,7.97,1.361666667,74.81684982,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673640464 vs amazon=5065012153057,Weak title match (sim=0.22, shared=2)",False,Wholesale Painting Decorating,TIER_3_NEEDS_REVIEW,20,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
Hoot Space Hopper 7pc Assorted Colours,abeec Space Hopper - Outdoor Toys - Space Hoppers For Kids Age 5 - Outdoor Toddler Toys - Garden Toys - Jumping Ball - Toddler Outdoor Play Equipment - Outdoor Toys for 5 Year Olds,5056283880254,,B0BT4XFS9K,3.516,11.99,2.602916667,74.79645594,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.26, shared=2)",False,Wholesale Games Activity Toys,TIER_3_NEEDS_REVIEW,37,AMAZON_EAN_MISSING | TITLE_WEAK
Marksman Weatherproof Padlock 50mm,"SEPOX® Heavy Duty Padlock Keyed Alike, 40MM 1-9/16"" Laminated Steel Lock Body, 2-3/8"" Extra Long Shackle, Ideal for Gym Locker, Sheds, Gate, Warehouse, Hasp (2 Same Keys)",5038673590226,,B074QKHZ94,2.544,9.99,1.99625,74.7659176,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.18, shared=1)",False,Wholesale Home Security,TIER_3_NEEDS_REVIEW,18,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
"Heavy Duty 1/2"" Bungee Cord 24"" 6pc","Glengor Premium Bungee Cord Set | Pack of 12 | Heavy Duty Elastic Cords | Great for Caravan, Camping, Garden, DIY, Trailers, RV’s | 2x 40cm, 2x 60cm, 4x 80cm, 4x 100cm",5000900668664,,B09SVLL8QF,2.544,9.99,1.99625,74.7659176,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.23, shared=4)",False,Wholesale Home Security,TIER_3_NEEDS_REVIEW,41,AMAZON_EAN_MISSING | BRAND_MISMATCH
Fitstyle Dumbbell 4kg Assorted Colours,"Dezzer Acrylic Display Case Box with Black Base, Assemble Countertop Clear Acrylic Dustproof Protection Showcase for Action Figures Toys, Collectibles, Home Storage (30x20x20cm)",5056283859281,,B09B55VVB6,5.928,17.99,4.101666667,74.71159684,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=0)",False,Wholesale Sports Gym Fitness,TIER_4_REJECTED,13,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Vibe 1Amp iPhone Car Charger,"[Apple MFi Certified] iPhone 16 Fast Car Charger, Rombica 3-Port 67W USB-C&USB-A Car Power Cigarette Lighter PD/QC Type-C Fast Charging + Type-C Braided Cable for iPhone 16 Pro Max/15 Pro/Galaxy/Pixel",5056020402916,,B0D6GJ249Z,1.632,8.42,1.426666667,74.69458988,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.21, shared=3)",False,Wholesale Phone Tablet Accessories,TIER_3_NEEDS_REVIEW,39,AMAZON_EAN_MISSING | BRAND_MISMATCH
Marksman Mini Hacksaw 30cm,JDBrands Junior Hack Saw - 150mm/6 - Cutting DIY or Profesional Tool - Finger Guard - Red Powder Coated - 32tpi Blade Included (Hacksaw w/additonal 10 Blades),5038673600420,5061035350190.0,B0D98957NC,0.816,6.49,0.918333333,74.66124661,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5038673600420 vs amazon=5061035350190,Weak title match (sim=0.19, shared=1)",False,Wholesale Hand Tools,TIER_3_NEEDS_REVIEW,20,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
Kids Create 15 Die-Cut Boy & Girl Shapes,"Baker Ross AT929 Card Blanks Bumper Assortment - Pack of 30, Card Blanks for Children to Design and Decorate, Ideal for School Work, Home Activities and Craft Group Projects",5012128472985,5051174106437.0,B086XG5N1W,0.852,5.95,0.938333333,74.47089947,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5012128472985 vs amazon=5051174106437,Weak title match (sim=0.19, shared=0)",False,Wholesale Art Crafts,TIER_4_REJECTED,13,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
Prima BBQ Single Gas Lighter CDU,"Electric Candle Lighter Long Reach Rechargeable USB C Lighters Electronic Arc Plasma Lighter with Long Flexible Neck for Scented Candles, BBQ, Camping, Grill - Gifts for Women Her Mom",5038673410326,,B08W3JQFP9,0.852,5.59,0.938333333,74.47089947,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.16, shared=2)",False,Wholesale Cooking,TIER_3_NEEDS_REVIEW,26,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Hoot Ankle Hopper Assorted Colours,"Toyrific | Jump N Bounce Space Hopper Retro Exercise Ball, Toothy, 20-24inch, Multiple Designs",5056283867477,,B000Q6NW9O,1.956,8.77,1.622083333,74.40749235,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.26, shared=1)",False,Wholesale Games Activity Toys,TIER_3_NEEDS_REVIEW,22,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Rapide Roof & Gutter White Sealant Cartridge 260ml,"Paw Patrol, Marshall’s Fire Engine, Toy Truck with Collectible Action Figure, Sustainably Minded Kids’ Toys for Boys & Girls Aged 3 and Up",5055319511902,778988507568.0,B0CCVZYVBS,1.008,7.49,1.031666667,74.2206235,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5055319511902 vs amazon=778988507568,Weak title match (sim=0.18, shared=0)",False,Wholesale Sealants Paints,TIER_3_NEEDS_REVIEW,16,EAN_MISMATCH | TITLE_WEAK | BRAND_MISMATCH
Cif Eucalyptus Cream Cleaner 750ml,"Pressure Relief Valve for Triton 6Pcs, Mellbree PRD Disc Seals Cover Valve Shower Spares Parts Compatible with Triton Electric Showers",8720181013751,,B0DFW3PP68,1.236,5.99,1.171666667,74.15611814,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=0)",False,Bathroom Cleaners,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Cif Eucalyptus Cream Cleaner 750ml,"Pressure Relief Valve for Triton 6Pcs, Mellbree PRD Disc Seals Cover Valve Shower Spares Parts Compatible with Triton Electric Showers",8720181013751,,B0DFW3PP68,1.236,5.99,1.171666667,74.15611814,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.17, shared=0)",False,Bathroom Cleaners,TIER_3_NEEDS_REVIEW,15,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
Auto Extreme Microfibre Wheel Wash Brush 46cm,"Xtremeauto Soft Head Alloy Wheel Brush - Car Alloy Wheel Cleaner Brush Detailing Cleaning Brush, No Metal Non Scratch Rim Car Wheel Brush Perfect For Motorcycle, Cars & Bicycles (Orange",5055319558839,5054225750535.0,B0CTCSZD1T,3.348,12.99,2.475,74.10179641,TIER_4_REJECTED,0,"EAN_MISMATCH,BRAND_MISMATCH","EAN mismatch: supplier=5055319558839 vs amazon=5054225750535,Weak title match (sim=0.25, shared=2)",False,Cleaning Air Fresheners,TIER_3_NEEDS_REVIEW,24,EAN_MISMATCH | TITLE_WEAK
Dekton 100 Piece 4.8mm X 380mm Black Cable Ties,"Armpow 50pcs 450mm x 9mm Long Heavy Duty Cable Tie Wide UV Resistant 80KGS/175LBS Tensile Strength for HVAC Outdoor Construction,Ultra Strong Self Locking Extra Long Zip Tie Wraps(Black)",55055441434280,,B0C4GX4VDX,2.364,9.99,1.865,74.00793651,TIER_4_REJECTED,0,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier EAN present, Amazon EAN missing,Weak title match (sim=0.25, shared=2)",False,Fasteners Assortments,TIER_3_NEEDS_REVIEW,24,AMAZON_EAN_MISSING | TITLE_WEAK | BRAND_MISMATCH
