SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,title_similarity,shared_tokens,prob_estimate,sup_pack,amz_pack,pack_bucket,SupplierURL,AmazonURL,fba_seller_count,Category
MASON SNAP-OFF KNIFE SET TRANSPARENT 3 PIECES,"Ross Henery Professional 8PC-BBACR19 Knives, 8 Piece Kitchen Knife Set in Stylish Acrylic Block Set",5060298504548.0,5060656969705.0,B07ZNBTHVT,1.008,25.16,8.056666666666667,579.6163069544364,,,0,TIER_4_REJECTED,2,"EAN_MISMATCH,EXTREME_PRICE_RATIO,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.023,Char TF-IDF cosine=0.171,Word TF-IDF cosine=0.202,Shared tokens=1,Price ratio 25.0x",false,0.308,1,0.0234,3,8,BOTH_DIFFERENT,https://www.efghousewares.co.uk/mason-snap-off-knife-set-transparent-3-pieces-123885,https://www.amazon.co.uk/dp/B07ZNBTHVT,,Other
AMTECH DRILL FLAT WOOD 6PC SET,Metric M42 8% Cobalt Twist Drill Bits Set for Stainless Steel and Hard Metal (1mm-10mm/19pcs),5032759014200.0,743829466298.0,B07MZQMPMC,3.96,37.89,19.855,515.7142857142858,200.0,200.0,200,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.016,Char TF-IDF cosine=0.132,Word TF-IDF cosine=0.059,Shared tokens=1,Pack-count difference detected",false,0.233,1,0.0164,6,19,BOTH_DIFFERENT,https://www.efghousewares.co.uk/amtech-drill-flat-wood-6pc-set,https://www.amazon.co.uk/dp/B07MZQMPMC,Available (see Keepa data),Amtech Tools
VINYL ROLL 1.2M GREY OAK EFFECT,"Tecnock RC Car Remote Control Car for Kids, 1:18 High Speed 20 KM/H 2WD RC Buggy, 2.4GHz Off Road Racing with Rechargeable Batteries, Toys Gift for Boys and Girls",5017403137214.0,705644013088.0,B093LDBZ91,1.008,16.99,6.328333333333334,455.2757793764988,50.0,50.0,50,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.018,Char TF-IDF cosine=0.007,Word TF-IDF cosine=0.000,Shared tokens=1",false,0.147,1,0.0175,,,NEITHER,https://www.efghousewares.co.uk/vinyl-roll-1-2m-grey-oak-effect-109557,https://www.amazon.co.uk/dp/B093LDBZ91,Available (see Keepa data),Diy   Tools
ASHLEY 3PC FLY SWAT PACK,"PALONE Electric Fly Swatter, 4000V Foldable Fly Zapper Killer with Rechargeable Battery, 3 Layers Mesh with USB-C, Mosquito Killer Flying Insects Control for Living room, Garden, Kitchen",5017403045540.0,,B0DQD3Z4TG,1.008,13.59,6.0950000000000015,438.4892086330936,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.024,Char TF-IDF cosine=0.214,Word TF-IDF cosine=0.246,Shared tokens=1",false,0.176,1,0.024,3,,ONLY_SUP,https://www.efghousewares.co.uk/ashley-3pc-fly-swat-pack,https://www.amazon.co.uk/dp/B0DQD3Z4TG,Available (see Keepa data),Diy   Tools
GLAMOUR CONNECTION LOOFAH WITH ROPE,"VANZAVANZU Loofah Sponge Set Shower Puff, 17"" Anti-Slip Plastic Long Handle Loofah Body Scrubber with Exfoliating Shower Sponge, PE Soft Mesh Bath Sponge Luffa-Black with White Edge",5025572268363.0,,B0C5MG38JF,1.008,12.99,4.435000000000001,319.06474820143893,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.023,Char TF-IDF cosine=0.251,Word TF-IDF cosine=0.120,Shared tokens=1",false,0.178,1,0.0232,,,NEITHER,https://www.efghousewares.co.uk/glamour-connection-loofah-with-rope,https://www.amazon.co.uk/dp/B0C5MG38JF,Available (see Keepa data),Bathroom   Cosmetics   Beauty
151 SUGAR SOAP TRIGGER SRAY 750ML,"Fairy Skip the Soak Dish Spray Kit Lemon, Trigger + 4x500ml Refill. 100% Grease Removal for Dishes & Surfaces.",5013748060132.0,8700216798914.0,B0DQQBMHRG,1.68,14.96,5.306666666666669,272.1367521367523,4000.0,,4000,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.023,Char TF-IDF cosine=0.213,Word TF-IDF cosine=0.076,Shared tokens=1,Measurement closeness=0.667",false,0.302,1,0.0235,,,NEITHER,https://www.efghousewares.co.uk/151-sugar-soap-trigger-sray-750ml-103886,https://www.amazon.co.uk/dp/B0DQQBMHRG,,Diy   Tools
ROYAL MARKET BIN LINER GREY 10 BAGS 18x29x39 INCH,493910 691667 Air Filter with Pre Filter Replacement for Briggs & Stratton 4166 5075H 5075 5075K 198707 28A702 28B702 28B707 28D707 8.5HP 10.5HP 11.5HP Vertical Engines Lawn Mower Lawn Tractor,5012145014373.0,,B0CP7TZFTH,1.332,12.99,4.5150000000000015,271.98795180722897,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.018,Char TF-IDF cosine=0.011,Word TF-IDF cosine=0.017,Shared tokens=1",false,0.126,1,0.0182,,,NEITHER,https://www.efghousewares.co.uk/royal-market-bin-liner-grey-10-bags-pk30,https://www.amazon.co.uk/dp/B0CP7TZFTH,Available (see Keepa data),Bin Bag Carrier Bag Paper Bag
AMTECH RATCHET SPEED CLAMP 4INCH,"6 Inch C-Clamp Set, 2-5/8 Inch Throat Depth Heavy Duty Steel C Clamp Industrial Strength C Clamps for Woodworking, Welding, and Building(2PCs)",5032759018208.0,633183486585.0,B09TVN8K17,2.4,13.99,4.038333333333333,158.36601307189542,,,0,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.023,Char TF-IDF cosine=0.236,Word TF-IDF cosine=0.102,Shared tokens=1,Measurement closeness=0.667",false,0.235,1,0.0228,,2,ONLY_AMZ,https://www.efghousewares.co.uk/amtech-ratchet-speed-clamp-4inch,https://www.amazon.co.uk/dp/B09TVN8K17,,Amtech Tools
STATUS 5M TAPE KIT REMOTE CONTROL,"Playmobil City Action 71153 Airport with Airplane and Control Tower, With Environmentally Friendly 2-in-1 Reversible Cardboard Packaging, Plane Toy for 4+ Year Olds",5022822226715.0,,B09WDZK2XZ,16.26,49.99,18.89958333333333,134.039598108747,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.017,Char TF-IDF cosine=0.105,Word TF-IDF cosine=0.046,Shared tokens=1",false,0.195,1,0.0174,,,NEITHER,https://www.efghousewares.co.uk/status-5m-tape-kit-remote-control-104606,https://www.amazon.co.uk/dp/B09WDZK2XZ,,Light Bulbs
PPS PLASTIC 100 PLATES 18CM,"[12 Ounces(350), 50Pcs, White 100% Compostable Paper Disposable Bowls, Made of Bagasse Fibers, Eco-Friendly and Natural Biodegradable, Perfect for Salad, Soup, Dessert",5030481981234.0,6975363640726.0,B0F7R5W5M8,2.8440000000000003,10.0,0.8533333333333337,29.22374429223746,,,0,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.020,Char TF-IDF cosine=0.030,Word TF-IDF cosine=0.030,Shared tokens=1",false,0.163,1,0.0197,,50,ONLY_AMZ,https://www.efghousewares.co.uk/pps-plastic-100-plates-18cm,https://www.amazon.co.uk/dp/B0F7R5W5M8,Available (see Keepa data),Disposable Tableware
AIRWICK FRESH N UP FRESH WATER 375ML PK12,"2Pcs C3-2 Trimmer Head Assembly, Replacement for Replacement for Stihl FSA57 FSE52 2020-Up Mower, Replaces 4009 710 2106 4009 710 2100",5011417778111.0,,B0DC5ZLDGR,17.46,21.99,-3.075000000000002,-20.36423841059604,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.016,Char TF-IDF cosine=0.005,Word TF-IDF cosine=0.028,Shared tokens=1",false,0.254,1,0.0159,12,2,BOTH_DIFFERENT,https://www.efghousewares.co.uk/airwick-fresh-n-up-375ml-fresh-water-pk12,https://www.amazon.co.uk/dp/B0DC5ZLDGR,,Air Fresheners
HARDWARE MIXED HOOKS PACK,"16PCS Metal Ceiling Hooks 2.9 Inch Multipurpose Vinyl Coated Screw-in Wall Hooks for Hanging Plants, Cups, Utensils, Lights and Stuff Great for Indoor & Outdoor Use",9333527417541.0,760988326485.0,B09B5ZGSXS,1.248,3.95,-0.5383333333333329,-33.857442348008355,1000.0,,1000,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.019,Char TF-IDF cosine=0.153,Word TF-IDF cosine=0.108,Shared tokens=1",false,0.152,1,0.0188,,16,ONLY_AMZ,https://www.efghousewares.co.uk/hardware-mixed-hooks-pack-105949,https://www.amazon.co.uk/dp/B09B5ZGSXS,Available (see Keepa data),Other
CARRIERS BAGS CHEETAH PK100,"Bag Market | 100 x Heavy Duty White Jumbo Plastic Vest Carrier Bags - 12"" x 19"" x 23"" Envy - Reusable Shopping Supermarket Bags",5022458005678.0,,B0C3W9R2VM,3.024,5.99,-1.237083333333333,-40.29587404994571,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.024,Char TF-IDF cosine=0.238,Word TF-IDF cosine=0.068,Shared tokens=1",false,0.242,1,0.0241,100,,ONLY_SUP,https://www.efghousewares.co.uk/carriers-bags-cheetah-pk100,https://www.amazon.co.uk/dp/B0C3W9R2VM,,Bin Bag Carrier Bag Paper Bag
DENTIPLUS DENTAL FLOSS 50M PACK OF 2,Plastic-Free Floss | 100% Recyclable | Sustainable Packaging,5050375044463.0,,B0C5X7HF9W,1.14,4.5,-0.7225000000000001,-48.16666666666667,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.025,Char TF-IDF cosine=0.124,Word TF-IDF cosine=0.109,Shared tokens=1",false,0.352,1,0.0247,2,,ONLY_SUP,https://www.efghousewares.co.uk/claradent-dental-floss-2pk,https://www.amazon.co.uk/dp/B0C5X7HF9W,,Bathroom   Cosmetics   Beauty
NUSUK AIR FRESHNER SAHER 300ML PK12,Bulk Buy Charm Air Freshener Cotton Fresh Room Fragrance Aerosol Spray Can NON FLAMMABLE Pack of 12,6295151501016.0,5068646875647.0,B08THSWB2X,24.18,13.4,-17.69333333333333,-85.47504025764894,800.0,800.0,800,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.022,Char TF-IDF cosine=0.121,Word TF-IDF cosine=0.030,Shared tokens=1",false,0.388,1,0.0217,12,12,BOTH_EQUAL,https://www.efghousewares.co.uk/nusuk-air-freshner-saher-300ml-pk12-122526,https://www.amazon.co.uk/dp/B08THSWB2X,,Other
AIRPURE REFILL SPARKLING BERRY 250ML PK12,"Air Wick Cherry Blossom & Raspberry Aerosol-Free Automatic Spray Refill 228ml, Lasts up to 70 Days, Air Freshener",5060194136270.0,5059001021724.0,B0DP7F3685,12.084,4.5,-9.8425,-92.6789077212806,,,0,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.021,Char TF-IDF cosine=0.195,Word TF-IDF cosine=0.026,Shared tokens=1,Measurement closeness=0.912",false,0.253,1,0.0208,12,,ONLY_SUP,https://www.efghousewares.co.uk/airpure-refill-sparkling-berry250-pk12,https://www.amazon.co.uk/dp/B0DP7F3685,,Air Fresheners
VIDVI VOLUBILIS INDIVIDUAL BOWL 12x10CM,Strahl by Click Clack Vivaldi Small Bowl Clear,8001691960248.0,9415205110002.0,B002T9TVTG,1.596,5.0,-2.413333333333333,-128.3687943262411,,,0,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.020,Char TF-IDF cosine=0.083,Word TF-IDF cosine=0.079,Shared tokens=1",false,0.329,1,0.0204,,,NEITHER,https://www.efghousewares.co.uk/vidvi-volubilis-individual-bowl-12x10cm-122211,https://www.amazon.co.uk/dp/B002T9TVTG,,Other
BEAUTY WOOD EFFECT BRUSH RADIAL,"Kent 60mm Volumising Round Brush PF03 - Brush for Curling, Adding Volume & Shine to Medium to Long Hair, Handmade Beechwood Bristle & Nylon Mix",5014749141554.0,,B000V9KJXI,1.272,12.5,4.834166666666667,300.25879917184267,200.0,200.0,200,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.019,Char TF-IDF cosine=0.126,Word TF-IDF cosine=0.064,Shared tokens=1",false,0.214,1,0.0191,,,NEITHER,https://www.efghousewares.co.uk/beauty-wood-effect-brush-radial,https://www.amazon.co.uk/dp/B000V9KJXI,,Bathroom   Cosmetics   Beauty
PAN AROMA FRAGRANCE OILS PURE COTTON / FLORAL FRESH PACK OF 2,"DMC 117-3609 Mouline Stranded Cotton Six Strand Embroidery Floss Thread, Ultra Light Plum, 8.7-Yard",5053249267074.0,77540053889.0,B002E6E83I,1.08,2.75,-1.0783333333333331,-74.367816091954,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.021,Char TF-IDF cosine=0.126,Word TF-IDF cosine=0.064,Shared tokens=1",false,0.308,1,0.0207,2,,ONLY_SUP,https://www.efghousewares.co.uk/pan-aroma-fragrance-oils-pure-cotton/floral-fresh-2pk-111215,https://www.amazon.co.uk/dp/B002E6E83I,,Candles Air Fresheners Diffuse
AMTECH RATCHET PRUNER,"Darlac Compact Plus Pruner - Razor Sharp, Lightweight Bypass Secateurs - Ideal for General & Fine Pruning, Flower Arranging - SK5 High Carbon Japanese Steel - Easy Use Catch - 20mm Cut Capacity",5032759014408.0,5038210000348.0,B0035WJ52Y,6.84,23.42,7.646666666666669,122.34666666666672,100.0,100.0,100,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.020,Char TF-IDF cosine=0.251,Word TF-IDF cosine=0.123,Shared tokens=1",false,0.105,1,0.0204,,,NEITHER,https://www.efghousewares.co.uk/amtech-ratchet-pruner-106822,https://www.amazon.co.uk/dp/B0035WJ52Y,,Amtech Tools
CARRIERS BAGS EAGLE PK100,100 White with Handles | Patch Handle Carrier Bags | Large Size 18 x 15 x 3 for Shopping Groceries Gift Boutique Supermarket Cash N Carry Business Market Stall,5022453019434.0,,B003TSJAJC,4.968,10.44,-1.2500000000000009,-26.65245202558637,400.0,400.0,400,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.023,Char TF-IDF cosine=0.240,Word TF-IDF cosine=0.045,Shared tokens=1",false,0.211,1,0.0227,100,,ONLY_SUP,https://www.efghousewares.co.uk/carriers-bags-eagle-pk100,https://www.amazon.co.uk/dp/B003TSJAJC,,Bin Bag Carrier Bag Paper Bag
CARRIERS BAGS CHEETAH PK100,"100 White Plastic Carrier Bags – Vest-Style with Handles for Groceries, Boutique Markets & Takeaways 13 x 19 x 23 Inch (Large)",5022458005678.0,,B003TT5WMU,2.088,9.99,0.8550000000000009,37.33624454148475,400.0,400.0,400,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.021,Char TF-IDF cosine=0.191,Word TF-IDF cosine=0.033,Shared tokens=1",false,0.216,1,0.0212,100,,ONLY_SUP,https://www.efghousewares.co.uk/carriers-bags-cheetah-pk100,https://www.amazon.co.uk/dp/B003TT5WMU,Available (see Keepa data),Bin Bag Carrier Bag Paper Bag
PAN AROMA VOTIVE CANDLES JUICY BERRIES SET OF 3,"St. Eval Bergamot & Nettle Scented Tin Candle - Wax - Refreshing Fragrance - an Uplifting, Herbal Aroma with Bergamot Accord and Nettle Leaves - Made in Cornwall",5053249250205.0,,B0064B428K,1.08,13.5,4.55,313.7931034482758,100.0,100.0,100,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.017,Char TF-IDF cosine=0.098,Word TF-IDF cosine=0.023,Shared tokens=1",false,0.205,1,0.017,3,,ONLY_SUP,https://www.efghousewares.co.uk/pan-aroma-candle-votive-wild-berries-3pce,https://www.amazon.co.uk/dp/B0064B428K,Available (see Keepa data),Candles Air Fresheners Diffuse
BLACKSPUR CHIPBOARD SCREWS 125G 60MM,ForgeFix Drywall Screws Coarse Thread | 4.2 x 65mm | Black Phosphate | Box 100,5017403136378.0,5028485020028.0,B0073CQMO6,1.008,5.4,-0.2399999999999992,-17.266187050359655,50.0,50.0,50,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.016,Char TF-IDF cosine=0.149,Word TF-IDF cosine=0.064,Shared tokens=1,Measurement closeness=0.923",false,0.259,1,0.0162,,,NEITHER,https://www.efghousewares.co.uk/blackspur-chipboard-screws-125g-60mm-109473,https://www.amazon.co.uk/dp/B0073CQMO6,,Diy   Tools
AMTECH SCAFFOLDING WRENCH,Amtech G4170 Ratchet podger (19mm x 21mm),5032759050819.0,,B00887HYT2,7.296,9.99,-1.96375,-29.619155354449468,50.0,50.0,50,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.022,Char TF-IDF cosine=0.048,Word TF-IDF cosine=0.071,Shared tokens=1",false,0.312,1,0.0221,,,NEITHER,https://www.efghousewares.co.uk/amtech-scaffolding-wrench,https://www.amazon.co.uk/dp/B00887HYT2,,Amtech Tools
ECOBAG BLCK HEAVYDUTY DUSTBIN 10 BAG 80L,"EcoBag - 50 Pack Extra Strong Heavy Duty Refuse Sacks (100L- 33 Microns), Recyclable Bin Bags, Leak Resistant, Eco-Friendly, Durable Waste Disposal Bags for Household & Commercial Use (736x990mm)",5019685000705.0,,B00EDMABPU,0.744,0.17,-7.248333333333333,-619.5156695156695,10000.0,,10000,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.022,Char TF-IDF cosine=0.180,Word TF-IDF cosine=0.029,Shared tokens=1,Measurement closeness=0.800",false,0.284,1,0.0222,,50,ONLY_AMZ,https://www.efghousewares.co.uk/ecobag-blck-heavyduty-dustbin-10-bag-80l,https://www.amazon.co.uk/dp/B00EDMABPU,Available (see Keepa data),Bin Bag Carrier Bag Paper Bag
BLOOME CANDLE ROSE pk12,Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose),5060055660173.0,5205097174039.0,B00IUKPVYM,12.084,4.31,-9.238333333333337,-86.98995605775266,600.0,600.0,600,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.018,Char TF-IDF cosine=0.095,Word TF-IDF cosine=0.094,Shared tokens=1",false,0.215,1,0.018,12,25,BOTH_DIFFERENT,https://www.efghousewares.co.uk/bloome-candle-rose,https://www.amazon.co.uk/dp/B00IUKPVYM,Available (see Keepa data),Candles Air Fresheners Diffuse
TURBO JET AIR FRESHENER / SANITISER SPRAY GREED 500ML,"Grandma's Secret Laundry Spray 16oz-, Other, Multicoloured",5060471890253.0,,B00KKV9WNU,3.024,12.55,3.1083333333333325,101.24864277958736,100.0,100.0,100,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.020,Char TF-IDF cosine=0.070,Word TF-IDF cosine=0.061,Shared tokens=1",false,0.318,1,0.0197,,,NEITHER,https://www.efghousewares.co.uk/turbo-jet-air-500ml-greed,https://www.amazon.co.uk/dp/B00KKV9WNU,Available (see Keepa data),Candles Air Fresheners Diffuse
CAST IRON PADLOCK 50MM,"ABUS Padlock brass 60/50HB50 - high shackle - for doors, gates, cabinets, bags, suitcases and much more. - Brass lock body - hardened steel shackle - ABUS security level 5",5056338357144.0,4003318204692.0,B015RIETJ2,1.008,7.42,1.9633333333333336,141.24700239808155,50.0,50.0,50,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.017,Char TF-IDF cosine=0.131,Word TF-IDF cosine=0.031,Shared tokens=1",false,0.159,1,0.0165,,,NEITHER,https://www.efghousewares.co.uk/cast-iron-padlock-50mm-118683,https://www.amazon.co.uk/dp/B015RIETJ2,,Diy   Tools
MARKSMAN WALL PLUGS 6MM,"fischer DuoPower 6 x 30, Powerful Universal Plug with Intelligent 2-Component Technology for fastenings in Concrete, Bricks, Gypsum plasterboard, chipboard, etc., 100 Plugs Without Screws",5038673685601.0,,B019ETZ2ZU,1.008,4.99,-0.5316666666666657,-38.24940047961624,2000.0,,2000,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,UNPROFITABLE,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.017,Char TF-IDF cosine=0.132,Word TF-IDF cosine=0.066,Shared tokens=1",false,0.118,1,0.0172,,,NEITHER,https://www.efghousewares.co.uk/marksman-wall-plugs-6mm,https://www.amazon.co.uk/dp/B019ETZ2ZU,Available (see Keepa data),Diy   Tools
BLOC BUNGEE CORD SET 6PCE,PRETEX Heavy Duty Bungee Cords with Hooks - Set of 12 - Short & Long Bungees for Camping & Outdoors - Small & Large Elastic Tie Down Luggage Straps in 4 Lengths - Multi-colour,5056170305747.0,4260448130721.0,B01HOA4J5K,1.14,6.49,0.4183333333333343,27.88888888888896,200.0,200.0,200,TIER_4_REJECTED,2,"EAN_MISMATCH,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.023,Char TF-IDF cosine=0.298,Word TF-IDF cosine=0.058,Shared tokens=1",false,0.206,1,0.0231,,12,ONLY_AMZ,https://www.efghousewares.co.uk/bloc-bungee-cord-set-6pce,https://www.amazon.co.uk/dp/B01HOA4J5K,Available (see Keepa data),Diy   Tools
LOCKSMITH PADLOCK 62MM,"IFAM, Magnetic Padlock, Model Mag40, with Magnetic Key, Anti-Vandal Padlock, 40 mm, Maximum Security, Hardened Steel and Chrome Arc",5034537018462.0,,B01LWNQ5UW,2.616,14.71,5.279583333333336,193.39133089133097,,,0,TIER_4_REJECTED,2,"AMAZON_EAN_MISSING,BRAND_MISMATCH","Supplier GTIN present, Amazon GTIN missing,Posterior match probability=0.023,Char TF-IDF cosine=0.208,Word TF-IDF cosine=0.111,Shared tokens=1,Measurement closeness=0.645",false,0.164,1,0.0231,,,NEITHER,https://www.efghousewares.co.uk/locksmith-padlock-62mm,https://www.amazon.co.uk/dp/B01LWNQ5UW,,Diy   Tools
MARKSMAN WALL PLUGS 8MM,"fischer DuoPower 8 x 65, powerful universal plug with intelligent 2-component technology for fastenings in concrete, bricks, stone, etc., 50 plugs without screws",5038673685618.0,4048962262186.0,B01N7TIWTD,1.14,2.8,-2.2266666666666666,-148.44444444444446,300.0,300.0,300,TIER_4_REJECTED,2,"EAN_MISMATCH,UNPROFITABLE,BRAND_MISMATCH","Different GTINs; treat as ambiguous evidence, not auto-rejection,Posterior match probability=0.017,Char TF-IDF cosine=0.140,Word TF-IDF cosine=0.065,Shared tokens=1",false,0.156,1,0.0172,,,NEITHER,https://www.efghousewares.co.uk/marksman-wall-plugs-8mm,https://www.amazon.co.uk/dp/B01N7TIWTD,Available (see Keepa data),Diy   Tools
