SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,token_overlap,underpriced_suspicious,supplier_pack_qty,amazon_pack_qty,Unit_Qty_Flag,Unit_Qty_Note,Net_Profit
Marksman Instant Drip Watering System 10L,Marksman Instant Drip Watering System 10 L,5038673700359,,B07GCXW28Q,4.644,8.4,-0.8799999999999992,-19.90950226244342,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.99, shared=5),Brand match: marksman",False,https://www.poundwholesale.co.uk/marksman-instant-drip-watering-system-10l,https://www.amazon.co.uk/dp/B07GCXW28Q,,Hoses Watering Accessories,5,False,1,1,MATCH,,-0.8799999999999992
Just Stationery Clear Book Cover 45 X 150cm,Just Stationery 450x1500mm Book Cover - Clear,5013922060385,,B00FJUPKEM,0.8160000000000001,4.75,-0.2754166666666667,-22.391598915989167,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.69, shared=5),Brand match: just",False,https://www.poundwholesale.co.uk/just-stationery-clear-book-cover-45-x-150cm,https://www.amazon.co.uk/dp/B00FJUPKEM,,Wholesale Notebooks Notepads,5,False,45,1,MATCH,,-0.2754166666666667
First Steps Universal Stroller Rain Cover,First Steps On The Go Universal Stroller Pushchair Rain Cover,5015302107666,,B07Z4RD43J,4.224,7.68,-1.0399999999999998,-25.55282555282555,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.80, shared=6),Brand match: first",False,https://www.poundwholesale.co.uk/first-steps-universal-stroller-rain-cover,https://www.amazon.co.uk/dp/B07Z4RD43J,,Wholesale Baby Accessories,6,False,1,1,MATCH,,-1.0399999999999998
Fun Time Orgasm Gel 30ml,Fun Time Orgasm Gel,5020535015602,,B08777JBB2,1.62,5.38,-0.4991666666666667,-26.271929824561408,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.88, shared=4),Brand match: fun",False,https://www.poundwholesale.co.uk/fun-time-orgasm-gel-30ml,https://www.amazon.co.uk/dp/B08777JBB2,,Wholesale First Aid Medical,4,False,1,1,MATCH,,-0.4991666666666667
Prima Stainless Steel Flask With Carry Case 0.5l,PRIMA 0.5Ltr Stainless Steel Vacuum Flask with Carry Case,5038673170732,,B0042JZ0PU,4.464,7.49,-1.3745833333333335,-32.19164715066354,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.83, shared=6),Brand match: prima",False,https://www.poundwholesale.co.uk/0-5ltr-stainless-steel-flask-with-carry-case,https://www.amazon.co.uk/dp/B0042JZ0PU,,Wholesale Camping,7,False,1,1,MATCH,,-1.3745833333333335
Marksman 3pc Brass Hose Fitting Set,MARKSMAN 3-Piece Brass Hose Fitting Set,5038673701639,,B005939KEA,5.256,7.97,-1.694583333333333,-34.37288708586883,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.96, shared=4),Brand match: marksman",False,https://www.poundwholesale.co.uk/marksman-3pc-brass-hose-fitting-set,https://www.amazon.co.uk/dp/B005939KEA,,Hoses Watering Accessories,5,False,3,1,MATCH,,-1.694583333333333
Fun Time Stimulating Joy Ring,Fun Time Stimulating Ring Of Joy,5020535015688,,B09Q99TQ6Y,0.924,4.57,-0.4929166666666666,-37.34217171717172,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.82, shared=5),Brand match: fun",False,https://www.poundwholesale.co.uk/fun-time-stimulating-joy-ring,https://www.amazon.co.uk/dp/B09Q99TQ6Y,,Wholesale First Aid Medical,5,False,1,1,MATCH,,-0.4929166666666666
Marksman 4pc Brass Hose Fitting Set,MARKSMAN 4-Piece Brass Hose Fitting Set,5038673701622,,B004A5E9NK,6.96,8.99,-2.392083333333333,-37.67060367454068,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.96, shared=4),Brand match: marksman",False,https://www.poundwholesale.co.uk/marksman-4pc-brass-hose-fitting-set,https://www.amazon.co.uk/dp/B004A5E9NK,,Hoses Watering Accessories,5,False,4,1,MATCH,,-2.392083333333333
Sealapack Fresher 4 Longer Fruit & Vegetable Bags 12 Pack,"Sealapack Fresh For longer Fruit & Veg Bags 12 Pk, Green",5050375116306,,B003KUVQTQ,1.188,3.85,-0.6416666666666666,-41.66666666666666,2000.0,,2000,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.82, shared=4),Brand match: sealapack",False,https://www.poundwholesale.co.uk/sealapack-fresher-4-longer-fruit-vegetable-bags-12-pack,https://www.amazon.co.uk/dp/B003KUVQTQ,Available (see Keepa data),Food Freezer Bags,5,False,12,1,MATCH,,-0.6416666666666666
World Of Pets Absorbent Puppy Training Pads 20 Pack,"World of pets Pack of 20 Super Absorbent Premium Puppy Dog Training Pads 60 x 45cm, white",5015302204785,,B00H9IRWSY,2.904,7.41,-1.2649999999999997,-42.592592592592574,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.68, shared=6),Brand match: world",False,https://www.poundwholesale.co.uk/super-size-puppy-training-pads-pack-20,https://www.amazon.co.uk/dp/B00H9IRWSY,Available (see Keepa data),Wholesale Dog,8,False,20,20,MATCH,,-1.2649999999999997
Elysium Spa Epsom Salts Original 1kg,Elysium Spa Natural Original Epsom Salts 1Kg,5020535010775,,B07H1TSNKZ,1.632,4.95,-0.8137500000000002,-42.60471204188482,500.0,500.0,500,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.68, shared=6),Brand match: elysium",False,https://www.poundwholesale.co.uk/elysium-spa-epsom-salts-original-1kg,https://www.amazon.co.uk/dp/B07H1TSNKZ,,Wholesale Toiletries,6,False,1,1,MATCH,,-0.8137500000000002
Pride & Groom Flea And Tick Shampoo 300ml,Pride & Groom Flea & Tick Dog Shampoo 300ml,5053249223612,,B07DJQT6NJ,0.936,4.99,-0.5716666666666659,-42.98245614035082,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.91, shared=6),Brand match: pride",False,https://www.poundwholesale.co.uk/flea-and-tick-shampoo-400ml,https://www.amazon.co.uk/dp/B07DJQT6NJ,,Wholesale Pet Walking Grooming,6,False,1,1,MATCH,,-0.5716666666666659
A4 Plain Refill Pad 56Gsm 120 Pages,"A4 Refill Notepad, Plain Paper, 120 Pages",5012128496554,,B07NS79SSQ,0.888,4.44,-0.5549999999999997,-43.02325581395346,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.65, shared=4),Brand match: a4",False,https://www.poundwholesale.co.uk/a4-plain-refill-pad-56gsm-120-pages,https://www.amazon.co.uk/dp/B07NS79SSQ,,Wholesale Notebooks Notepads,5,False,1,1,MATCH,,-0.5549999999999997
Medisure Steam Inhaler Cup,Medisure Steam Inhaler Cup,5055172205475,,B004GK0R2G,1.86,5.19,-0.9149999999999996,-43.57142857142855,300.0,300.0,300,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=1.00, shared=4),Brand match: medisure",False,https://www.poundwholesale.co.uk/medisure-steam-inhaler-cup,https://www.amazon.co.uk/dp/B004GK0R2G,Available (see Keepa data),Wholesale First Aid Medical,4,False,1,1,MATCH,,-0.9149999999999996
Just Stationery Super Glue Tubes 3g 5 Pack,Just Stationery 3g Tube Super Glue (Pack of 5),5013922060309,,B00D2W4EW8,0.852,4.4,-0.553333333333333,-43.91534391534389,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.72, shared=4),Brand match: just",False,https://www.poundwholesale.co.uk/just-stationery-super-glue-tubes-3g-5-pack,https://www.amazon.co.uk/dp/B00D2W4EW8,,Wholesale Office Supplies,7,False,5,5,MATCH,,-0.553333333333333
Sealapack Fresher 4 Longer Bread Bags 8 Pack,"Sealapack SAP1041 READY TO USE FRESHER 4 LONGER BREAD BAGS, PACK OF 8, Clear, 24.5 cm*14.0 cm*2.0 cm",5050375045811,,B003KUS9IW,1.188,3.72,-0.69,-44.8051948051948,100.0,100.0,100,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.62, shared=5),Brand match: sealapack",False,https://www.poundwholesale.co.uk/sealapack-fresher-4-longer-bread-bags-8-pack,https://www.amazon.co.uk/dp/B003KUS9IW,Available (see Keepa data),Food Freezer Bags,8,False,8,8,MATCH,,-0.69
Duzzit Microfibre Silver Polishing Cloth,"Duzzit DZT1012 Multipurpose Microfibre Silver Polishing Cloth, Machine Washable",5050375009714,,B002OLRKSI,0.852,3.1,-0.5766666666666664,-45.76719576719575,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.68, shared=5),Brand match: duzzit",False,https://www.poundwholesale.co.uk/duzzit-microfibre-silver-polishing-cloth,https://www.amazon.co.uk/dp/B002OLRKSI,,Sponges Scourers Cloths,5,False,1,1,MATCH,,-0.5766666666666664
Elpine 4 Gang 13A Neon Light Extension Lead 2m,Elpine 2m 4 Gang Extension Lead - White.,5038673301044,,B08WLNYBSL,3.54,5.99,-1.6670833333333337,-47.63095238095239,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.69, shared=4),Brand match: elpine",False,https://www.poundwholesale.co.uk/elpine-4-gang-13a-neon-light-extension-lead-2m,https://www.amazon.co.uk/dp/B08WLNYBSL,,Wholesale Electronic Accessories,6,False,1,1,MATCH,,-1.6670833333333337
Paint Factory Flourescent Neon Orange 200ml,"Paint Factory Fluorescent Neon Orange, 200 ml",5055319553889,,B00LQO2DR2,0.804,4.27,-0.605416666666667,-49.62431693989073,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.97, shared=4),Brand match: paint",False,https://www.poundwholesale.co.uk/paint-factory-flourescent-neon-orange-200ml,https://www.amazon.co.uk/dp/B00LQO2DR2,,Other,4,False,1,1,MATCH,,-0.605416666666667
Dentiplus Cool Mint Fresh Breath Spray 25ml,DENTIPLUS Breath Fresh COOLMINT Spray 25ML,5020535003494,,B009FABJF6,0.912,2.99,-0.668333333333333,-51.01781170483458,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.71, shared=5),Brand match: dentiplus",False,https://www.poundwholesale.co.uk/dentiplus-cool-mint-fresh-breath-spray-25ml,https://www.amazon.co.uk/dp/B009FABJF6,,Wholesale Dental,5,False,1,1,MATCH,,-0.668333333333333
Pestshield Mosquito & Insect Repellent Aerosol 100ml,Pestshield Mosquito and Insect Aerosol Repellent 100ml,5053249270180,,B0CXTCRKMP,1.62,4.69,-0.9879166666666668,-51.995614035087726,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.82, shared=6),Brand match: pestshield",False,https://www.poundwholesale.co.uk/pestshield-mosquito-insect-repellent-aerosol-100ml,https://www.amazon.co.uk/dp/B0CXTCRKMP,,Wholesale Travel Supplies,6,False,1,1,MATCH,,-0.9879166666666668
Colgate Original Mint Triple Action Toothpaste 100ml,Colgate triple action original mint fluoride toothpaste 100ml pack of 1,6920354812521,,B06XYJKB3W,0.84,4.0,-0.6566666666666663,-52.533333333333296,50.0,50.0,50,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.68, shared=7),Brand match: colgate",False,https://www.poundwholesale.co.uk/colgate-original-mint-triple-action-toothpaste-100ml,https://www.amazon.co.uk/dp/B06XYJKB3W,Available (see Keepa data),Wholesale Dental,7,False,1,1,MATCH,,-0.6566666666666663
Marksman 3 Seater Hammock Cover 220 X 125 X 170cm,Marksman Garden Hammock Cover 220cm x 125cm x 170cm GARDEN OUTDOOR HAMMOCK COVER,5038673701950,,B07RKP61CQ,13.464,10.99,-6.395416666666668,-54.33659020107618,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.65, shared=4),Brand match: marksman",False,https://www.poundwholesale.co.uk/marksman-3-seater-hammock-cover-220-x-125-x-170cm,https://www.amazon.co.uk/dp/B07RKP61CQ,,Garden Wear,5,False,220,1,MATCH,,-6.395416666666668
Masterplast Migra Cool Headache Relief Stick 3.6g,"Masterplast Migra Cool Headache Relief, Non-Greasy & Colourless, Apply Directly onto Forehead Stick 3.6g",5053249268194,,B0CP6HNCQF,0.912,4.23,-0.7237499999999999,-55.24809160305343,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.65, shared=6),Brand match: masterplast",False,https://www.poundwholesale.co.uk/masterplast-migra-cool-headache-relief-stick-3-6g,https://www.amazon.co.uk/dp/B0CP6HNCQF,,Wholesale First Aid Medical,8,False,1,1,MATCH,,-0.7237499999999999
Munch & Crunch Roast Knuckle Bone 50g,Munch & Crunch Roast Knuckle Dog Bone,5053249206677,,B071P2NTYT,1.068,5.19,-0.8049999999999998,-55.90277777777777,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.89, shared=5),Brand match: munch",False,https://www.poundwholesale.co.uk/munch-crunch-roast-knuckle-bone,https://www.amazon.co.uk/dp/B071P2NTYT,Available (see Keepa data),Wholesale Pet Toys Treats,5,False,1,1,MATCH,,-0.8049999999999998
Just Stationery Eraser Tip Mechanical Pencils 6 Pack,Just stationery Mechanical Pencil with Eraser (Pack of 6),5013922010083,,B00FDS00WC,0.78,2.95,-0.6816666666666665,-56.80555555555553,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.73, shared=4),Brand match: just",False,https://www.poundwholesale.co.uk/just-stationery-eraser-tip-mechanical-pencils-6-pack,https://www.amazon.co.uk/dp/B00FDS00WC,Available (see Keepa data),Wholesale Pens Pencils Markers,6,False,6,6,MATCH,,-0.6816666666666665
Prima Stainless Steel Vacuum Flask With Carry Handle 1l,PRIMA 1 Litre Stainless Steel Flask with Carry Handle,5038673170756,,B005I1W5XG,6.708,6.99,-3.59875,-58.61156351791531,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.83, shared=6),Brand match: prima",False,https://www.poundwholesale.co.uk/prima-stainless-steel-vacuum-flask-with-carry-handle-1l,https://www.amazon.co.uk/dp/B005I1W5XG,,Wholesale Camping,6,False,1,1,MATCH,,-3.59875
Marksman Precision Screwdriver Set 11pc,Marksman 11Pc Precision Screwdriver Set,5038673540115,,B002RT2C5S,1.164,3.33,-0.9049999999999998,-59.539473684210506,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.87, shared=4),Brand match: marksman",False,https://www.poundwholesale.co.uk/marksman-11pc-precision-screwdriver-set,https://www.amazon.co.uk/dp/B002RT2C5S,Available (see Keepa data),Wholesale Marksman Tools,5,False,11,11,MATCH,,-0.9049999999999998
Jump Shoe Polishing Brushes 2 Pack,"JUMP Shoe Polishing Brushes, Wood, Brown, M",5053249012452,,B072BJNS4T,1.164,4.26,-0.9125,-60.03289473684211,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.78, shared=4),Brand match: jump",False,https://www.poundwholesale.co.uk/jump-shoe-polishing-brushes-2-pack,https://www.amazon.co.uk/dp/B072BJNS4T,,Wholesale Shoe Care,4,False,2,1,MATCH,,-0.9125
151 Iron Gate Black Gloss Paint 180ml,151 Iron GATE Gloss Black 180ML,5050375085466,,B0054UBZXM,1.488,4.78,-1.0766666666666662,-60.14897579143387,100.0,100.0,100,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.74, shared=6),Brand match: 151",False,https://www.poundwholesale.co.uk/iron-gate-black-gloss-paint-180ml,https://www.amazon.co.uk/dp/B0054UBZXM,,Wholesale Sealants Paints,6,False,1,1,MATCH,,-1.0766666666666662
Artbox Colouring Pencils 12 Pack With Sharpener CDU,Artbox 12 full size colouring pencils set in round storage metal tin box with sharpener,5013922050249,,B00ASQ9BDI,1.092,4.21,-0.887916666666667,-60.816210045662125,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.61, shared=4),Brand match: artbox",False,https://www.poundwholesale.co.uk/artbox-colouring-pencils-12-pack-with-sharpener-cdu,https://www.amazon.co.uk/dp/B00ASQ9BDI,,Wholesale Pens Pencils Markers,5,False,12,1,MATCH,,-0.887916666666667
Jump Suede Heel-Grips 4 Pack,JUMP SUEDE HEEL GRIPS 4S,5050375028012,,B00F4L62X4,0.888,2.96,-0.8333333333333333,-64.59948320413436,100.0,100.0,100,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.86, shared=4),Brand match: jump",False,https://www.poundwholesale.co.uk/jump-4pc-suede-heel-grips,https://www.amazon.co.uk/dp/B00F4L62X4,Available (see Keepa data),Wholesale Shoe Care,4,False,4,1,MATCH,,-0.8333333333333333
Duracell Simply AAA LR03/MR2400 Alkaline Batteries 6 Pack,Duracell Simply Alkaline AAA Batteries - Pack of 6,5000394111967,,B00UOVL9GY,3.192,4.99,-2.0854166666666663,-64.96625129802699,100.0,100.0,100,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.76, shared=5),Brand match: duracell",False,https://www.poundwholesale.co.uk/duracell-simply-aaa-lr03-mr2400-alkaline-batteries-6-pack,https://www.amazon.co.uk/dp/B00UOVL9GY,,Wholesale Batteries,7,False,6,6,MATCH,,-2.0854166666666663
Masterplast Freeze Gel Tube 170ml,"Masterplast Freeze Gel, Ready to Use, Muscle Relief & Comfort 170Ml Tube",5050375057920,,B0043DXHL4,0.936,4.04,-0.8783333333333334,-66.04010025062657,50.0,50.0,50,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.63, shared=5),Brand match: masterplast",False,https://www.poundwholesale.co.uk/freeze-gel-tube-170ml,https://www.amazon.co.uk/dp/B0043DXHL4,,Wholesale First Aid Medical,5,False,1,1,MATCH,,-0.8783333333333334
Munch & Crunch Beef Chew Sticks 20 Pack CDU,Munch & Crunch Chew Sticks High In Beef,5052516219037,,B07KGGP6R4,0.948,3.75,-0.885,-66.04477611940298,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.70, shared=5),Brand match: munch",False,https://www.poundwholesale.co.uk/smart-choice-natural-buffalo-trachea-rings-dog-treats-80g,https://www.amazon.co.uk/dp/B07KGGP6R4,,Wholesale Dog,5,False,20,1,MATCH,,-0.885
Jump Suede & Nubuck Brush,Jump Suede & Nubuck Shoe Boot Brush,5053249008554,,B00S84YQ5A,0.852,3.99,-0.8437500000000002,-66.96428571428574,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.83, shared=4),Brand match: jump",False,https://www.poundwholesale.co.uk/suede-nubuck-brush,https://www.amazon.co.uk/dp/B00S84YQ5A,,Wholesale Shoe Care,4,False,1,1,MATCH,,-0.8437500000000002
Medisure Nit Comb Medium,"Medisure Nit Comb with Handle, Medium",5055172201514,,B0058DE2DK,0.636,2.45,-0.728333333333333,-67.43827160493824,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.80, shared=4),Brand match: medisure",False,https://www.poundwholesale.co.uk/medisure-nit-comb-medium,https://www.amazon.co.uk/dp/B0058DE2DK,,Wholesale Hair Care,4,False,1,1,MATCH,,-0.728333333333333
Durex Originals Extra Safe Condoms 3 Pack,Durex Extra Safe Condoms x3,5010232967588,,B003NVMGKU,0.9,3.99,-0.8837500000000003,-67.98076923076924,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.76, shared=4),Brand match: durex",False,https://www.poundwholesale.co.uk/durex-originals-extra-safe-condoms-3-pack,https://www.amazon.co.uk/dp/B003NVMGKU,,Wholesale First Aid Medical,4,False,3,3,MATCH,,-0.8837500000000003
Just Stationery Page Hole Reinforcers 500+,"Just stationery Hole Reinforcers Label, White, 5930/72",5013922059303,,B00F895JWW,0.636,2.73,-0.7350000000000001,-68.05555555555556,800.0,800.0,800,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.76, shared=4),Brand match: just",False,https://www.poundwholesale.co.uk/512-hole-reinforcers,https://www.amazon.co.uk/dp/B00F895JWW,Available (see Keepa data),Stationery Pound Lines,4,False,1,1,MATCH,,-0.7350000000000001
Sealapack Disposable Non-Stick Air Fryer Liner On A Roll 25cm X 5m,Sealapack Disposable Air Fryer Liner Roll (25cm x 5m) | Non-Stick 5m Roll - Cut to Size,5053249260679,,B0CRXTZRBM,0.912,3.91,-0.9504166666666664,-72.55089058524172,,,0,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.69, shared=9),Brand match: sealapack",False,https://www.poundwholesale.co.uk/sealapack-disposable-non-stick-air-fryer-liner-on-a-roll-25cm-x-5m,https://www.amazon.co.uk/dp/B0CRXTZRBM,,Wholesale Foil,11,False,1,1,MATCH,,-0.9504166666666664
Just Stationery Gel Pens Gold & Silver 6 Pack,"Just stationery Gel Ink Pen - Silver/Gold (Set of 6), 1224",5013922012247,,B0070Y8AVA,0.78,2.74,-0.8766666666666664,-73.05555555555551,300.0,300.0,300,TIER_2_LIKELY,45,"AMAZON_EAN_MISSING,UNPROFITABLE","Supplier EAN present, Amazon EAN missing,Strong title match (sim=0.70, shared=5),Brand match: just",False,https://www.poundwholesale.co.uk/6pc-gel-pens-gold-silver,https://www.amazon.co.uk/dp/B0070Y8AVA,Available (see Keepa data),Wholesale Christmas,6,False,6,6,MATCH,,-0.8766666666666664
