SupplierTitle,AmazonTitle,EAN,ASIN,SupplierURL,AmazonURL,SupplierPrice_exVAT,SellingPrice_incVAT,NetProfit,ROI,sales_count,total_offer_count,fba_seller_count,fbm_seller_count,investment_tier,reason,has_strong_brand,brand_detected,MatchMethod,Confidence
Artbox Colour Your Own Magnets 10 Pack Assorted,Art Box Colour Your Own Magnet (Pack of 10),5.01E+12,B00PKFWGS4,https://www.poundwholesale.co.uk/artbox-colour-your-own-magnets-10-pack-assorted,https://www.amazon.co.uk/dp/B00PKFWGS4,0.78,2.65,-1.391666667,-1.046365915,Unknown,3.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.39 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Around The Home Coat Hangers 6pk,6Pk Asst Plastic Coat Hangers,5.06E+12,B0BWJMPWM4,https://www.poundwholesale.co.uk/around-the-home-coat-hangers-6pk,https://www.amazon.co.uk/dp/B0BWJMPWM4,0.74,4.39,-1.351666667,-1.047803618,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.35 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Guilty Pleasures Vanilla & Cherry Cupcake 3D Car Air Freshener,Guilty Pleasure 3D Vanilla CAR FRESHENER,5.06E+12,B09LHBY2GF,https://www.poundwholesale.co.uk/guilty-pleasures-vanilla-cherry-cupcake-3d-car-air-freshener,https://www.amazon.co.uk/dp/B09LHBY2GF,0.38,3.99,-0.975,-1.048387097,Unknown,3.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-0.97 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Artbox Childrens Play Apron,"ART BOX Childrens Play Apron, Varied",5.01E+12,B00HLLQKLO,https://www.poundwholesale.co.uk/childrens-play-apron,https://www.amazon.co.uk/dp/B00HLLQKLO,0.71,2.05,-1.321666667,-1.048941799,Unknown,9.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-1.32 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Stainless Steel BBQ Utensil Set 3pc,"3pc BBQ Set 1pc Fork 45.5cm, 1.8mm 1pc tongs",5.04E+12,B0CCJN3Y63,https://www.poundwholesale.co.uk/prima-stainless-steel-bbq-utensil-set-3pc,https://www.amazon.co.uk/dp/B0CCJN3Y63,5.7,7.99,-6.561666667,-1.049866667,Unknown,1.0,,,REJECTED,"['ROI -1.0% < 30.0%', 'NetProfit £-6.56 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
"Home Collection London Styrene Black Photo Frame 5"" X 7""",Premium Photo Frame Solid Rectangular Frame 5x7 Inches Styrene Picture Frames,5.01E+12,B0BT21LGMF,https://www.poundwholesale.co.uk/home-collection-london-styrene-black-photo-frame-5-x-7,https://www.amazon.co.uk/dp/B0BT21LGMF,0.79,2.39,-1.408333333,-1.050995025,50.0,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.41 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN,high
Dekton Gecko Grip Damage-Free Adhesive Picture Hook,"DEKTON Geckogrip Mega Picture Hook 1pc | Secure Wall Hanging | Strong Adhesive Backing| Ideal for Frames, Art, Decor| No Tools Required| Reusable and Residue-Free| Perfect for Home and Office Use",5.06E+12,B0F4KB71C1,https://www.poundwholesale.co.uk/dekton-gecko-grip-damage-free-adhesive-picture-hook,https://www.amazon.co.uk/dp/B0F4KB71C1,0.63,1.99,-1.241666667,-1.052259887,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.24 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Elysium Spa Epsom Salts Original 1kg,Elysium Spa Natural Original Epsom Salts 1Kg,5.02E+12,B07H1TSNKZ,https://www.poundwholesale.co.uk/elysium-spa-epsom-salts-original-1kg,https://www.amazon.co.uk/dp/B07H1TSNKZ,1.36,3.88,-2.036666667,-1.066317627,Unknown,14.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-2.04 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
"Charles Bentley Lifestyle Paint Roller & Tray Set 4""","Bentley Retail Roller and Tray, Black, 4""",5.01E+12,B07FQJ27LP,https://www.poundwholesale.co.uk/charles-bentley-lifestyle-paint-roller-tray-set-4,https://www.amazon.co.uk/dp/B07FQJ27LP,1.35,3.59,-2.028333333,-1.06754386,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-2.03 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Round Laundry Basket Silver,Supahome Laundry Basket Silver Deluxe Silver Basket Heavy Duty Fast Post,5.02E+12,B00G4ZVZBI,https://www.poundwholesale.co.uk/round-laundry-basket-silver,https://www.amazon.co.uk/dp/B00G4ZVZBI,1.25,8.99,-1.928333333,-1.071296296,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.93 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Artbox Modelling Clay Set 15pc Assorted,ARTBOX 15 Piece Modelling Clay Set with Tools 3100,5.01E+12,B012NC9PR6,https://www.poundwholesale.co.uk/artbox-modelling-clay-set-15pc-assorted,https://www.amazon.co.uk/dp/B012NC9PR6,0.68,2.4,-1.32,-1.073170732,Unknown,7.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.32 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Elbow Grease Berry Blast Foaming Toilet Cleaner 500g,"Elbow Grease Foaming Toilet Cleaner, Deep Cleaning Action, Berry Blast Fragrance, 500 G",5.05E+12,B0B77XKJCJ,https://www.poundwholesale.co.uk/elbow-grease-berry-blast-foaming-toilet-cleaner-500g,https://www.amazon.co.uk/dp/B0B77XKJCJ,1.49,4.39,-2.191666667,-1.074346405,Unknown,30.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-2.19 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Elysium Spa Calm Ylang Ylang Shower Steamer Tablets 3 Pack,Elysium Spa Shower Steamers Infused with Essential Oils – Ylang Ylang (3 Pack),5.05E+12,B0DJFNJ63H,https://www.poundwholesale.co.uk/elysium-spa-calm-ylang-ylang-shower-steamer-tablets-3-pack,https://www.amazon.co.uk/dp/B0DJFNJ63H,1.02,3.36,-1.69,-1.076433121,Unknown,3.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.69 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
DID Assorted Colour Plastic Ice Cubes 18 Pack,18 Pc Plastic Reusable Square Ice Cubes Multicolour,5.06E+12,B08Y7CTWZG,https://www.poundwholesale.co.uk/did-assorted-colour-plastic-ice-cubes-18-pack,https://www.amazon.co.uk/dp/B08Y7CTWZG,0.56,3.75,-1.195,-1.076576577,200.0,9.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.20 < £0.75']",False,,EAN,high
Prima Stainless Steel Peeler,"S/S Kitchen Gadget, Peeler",5.04E+12,B08HS3K16H,https://www.poundwholesale.co.uk/prima-stainless-steel-peeler,https://www.amazon.co.uk/dp/B08HS3K16H,0.71,3.4,-1.356666667,-1.076719577,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.36 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
DID Stainless Steel Knives 3pc,3pc Cutlery set Stainless Steel Dinner Knives Bead design,5.06E+12,B09MKPX2FM,https://www.poundwholesale.co.uk/did-stainless-steel-knives-3pc,https://www.amazon.co.uk/dp/B09MKPX2FM,0.65,3.82,-1.294166667,-1.078472222,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.29 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton DIY Tool Kit 30pc,"Goodyear Synthetic Chamois -natural Chamois, Super Absorbent, Streak And Scratch Free, With A Greater Tolerance To Modern Car Cleaners| Stays Soft When Drying| Extra Large 72cm x 50cm|Machine Washable",5.06E+12,B0DH8C367V,https://www.poundwholesale.co.uk/dekton-diy-tool-kit-30pc,https://www.amazon.co.uk/dp/B0DH8C367V,11.77,2.99,-13.28833333,-1.078598485,200.0,4.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-13.29 < £0.75']",False,,EAN_cached,low
Prima PVC Natural Coir Printed Welcome Door Mat Assorted 40cm X 60cm,Natural Coir Plain - (Welcome) Assorted 40 x,5.04E+12,B0CDM82XPS,https://www.poundwholesale.co.uk/prima-pvc-natural-coir-printed-welcome-door-mat-assorted,https://www.amazon.co.uk/dp/B0CDM82XPS,4.18,10.0,-5.116666667,-1.08174771,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-5.12 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Gecko Grip Adhesive Hook Set 6pc,"DEKTON Geckogrip Chrome Cable Hooks 6pc- Self-Adhesive Cable Management Clips| Tidy & Organize Wires| Strong Adhesive for Secure Hold| Ideal for Home, Office, and Workspace| Compact & Discreet White",5.06E+12,B0F4KHXMZ4,https://www.poundwholesale.co.uk/dekton-gecko-grip-adhesive-hook-set-6pc,https://www.amazon.co.uk/dp/B0F4KHXMZ4,0.85,2.49,-1.515,-1.082142857,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.51 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Grip Self-Adhesive Stainless Steel Hook Set 3pc,"Dekton Geckogrip Hook Set Stainless Steel 3pc-Heavy-Duty Adhesive Hooks| Rust-Resistant & Durable| Holds Up to 10kg | Ideal for Kitchen, Bathroom, Office| Sleek, Modern Design| Reusable & Residue-Free",5.06E+12,B0F4KHKRD4,https://www.poundwholesale.co.uk/dekton-gecko-grip-self-adhesive-stainless-steel-hook-set-3pc,https://www.amazon.co.uk/dp/B0F4KHKRD4,0.64,1.99,-1.291666667,-1.085434174,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.29 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Grip White Adhesive Cable Hooks 20 Pack,"DEKTON Geckogrip White Cable Hooks 20pc- Self-Adhesive Cable Management Clips| Tidy & Organize Wires| Strong Adhesive for Secure Hold| Ideal for Home, Office, and Workspace| Compact & Discreet White",5.06E+12,B0F4KFC8XH,https://www.poundwholesale.co.uk/dekton-gecko-grip-white-adhesive-cable-hooks-20-pack,https://www.amazon.co.uk/dp/B0F4KFC8XH,0.64,1.99,-1.291666667,-1.085434174,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.29 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Grip White Adhesive Cable Hooks 6 Pack,"DEKTON Geckogrip White Cable Hooks 6pc- Self-Adhesive Cable Management Clips| Tidy & Organize Wires| Strong Adhesive for Secure Hold| Ideal for Home, Office, and Workspace| Compact & Discreet White",5.06E+12,B0F4KHJ7PB,https://www.poundwholesale.co.uk/dekton-gecko-grip-white-adhesive-cable-hooks-6-pack,https://www.amazon.co.uk/dp/B0F4KHJ7PB,0.64,1.99,-1.291666667,-1.085434174,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.29 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Grip Clear Adhesive Cable Hooks 6 Pack,"DEKTON Geckogrip Clear Cable Hooks 6pc- Self-Adhesive Cable Management Clips| Tidy & Organize Wires| Strong Adhesive for Secure Hold| Ideal for Home, Office, and Workspace| Compact & Discreet White",5.06E+12,B0F4KHF2HQ,https://www.poundwholesale.co.uk/dekton-gecko-grip-clear-adhesive-cable-hooks-6-pack,https://www.amazon.co.uk/dp/B0F4KHF2HQ,0.64,1.99,-1.291666667,-1.085434174,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.29 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Grip 3-in-1 Adhesive Hanging Hook,"DEKTON Geckogrip Multihook-Multi-Purpose Wall Hook| Strong Adhesive for Secure Hold| Holds Multiple Items| Sleek Design| Ideal for Home, Office, Bathroom| Reusable & Residue-Free| Reliable Storage",5.06E+12,B0F4KFGJ74,https://www.poundwholesale.co.uk/dekton-gecko-grip-3-in-1-adhesive-hanging-hook,https://www.amazon.co.uk/dp/B0F4KFGJ74,0.63,1.99,-1.281666667,-1.086158192,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.28 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Auto Extreme Professional Tyre Blackener And Cleaner Spray 300ml,Tyre Blackener And Cleaner 300ml 1 Pack/S,5.06E+12,B0079JBKWW,https://www.poundwholesale.co.uk/auto-extreme-professional-tyre-blackener-and-cleaner-spray-300ml,https://www.amazon.co.uk/dp/B0079JBKWW,0.57,3.81,-1.22125,-1.090401786,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.22 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Square Washing Up Bowl Taupe 7l,TML Square 7L Washing Up Bowl,5.02E+12,B0F31V7VHR,https://www.poundwholesale.co.uk/square-washing-up-bowl-taupe-7l,https://www.amazon.co.uk/dp/B0F31V7VHR,0.92,3.76,-1.606666667,-1.092970522,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.61 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Elysium Spa Epsom Salts,"Elysium Spa Natural Original Epsom Salts, White, 450 G",5.02E+12,B06WRP671T,https://www.poundwholesale.co.uk/elysium-spa-epsom-salts,https://www.amazon.co.uk/dp/B06WRP671T,0.74,3.35,-1.418333333,-1.099483204,100.0,23.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.42 < £0.75']",False,,EAN_cached,low
Sealapack Disposable Non-Stick Air Fryer Liner On A Roll 25cm X 5m,Sealapack Disposable Air Fryer Liner Roll (25cm x 5m) | Non-Stick 5m Roll - Cut to Size,5.05E+12,B0CRXTZRBM,https://www.poundwholesale.co.uk/sealapack-disposable-non-stick-air-fryer-liner-on-a-roll-25cm-x-5m,https://www.amazon.co.uk/dp/B0CRXTZRBM,0.76,3.69,-1.445,-1.103053435,Unknown,11.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.45 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima 18M Cloth Dryer Rack,Prima 18M Laundry Cloth Dryer Airer Rack Washing Line Folding Outdoor Cloth Dryer,5.04E+12,B07L5STC3V,https://www.poundwholesale.co.uk/prima-18m-cloth-dryer-rack,https://www.amazon.co.uk/dp/B07L5STC3V,8.08,15.99,-9.545,-1.106025492,Unknown,3.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-9.54 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Duzzit Sweet Things Biodegradable Anti-Bacterial Wipes 50 Pack Pallet Deal,"Duzzit Antibacterial 100 Percent Biodegradable Wipes, Pack 50 Wipes, Sweet Things Scented",5.05E+12,B0C3788XSK,https://www.poundwholesale.co.uk/duzzit-sweet-things-biodegradable-anti-bacterial-wipes-50-pack-pallet-deal,https://www.amazon.co.uk/dp/B0C3788XSK,0.72,6.75,-1.405,-1.106299213,Unknown,3.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.41 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
151 Duct Tape 48mm X 30m,"151 TT503 Tape, Silver",5.05E+12,B00BTCBIHW,https://www.poundwholesale.co.uk/duct-tape-48mm-x-30m,https://www.amazon.co.uk/dp/B00BTCBIHW,1.63,6.99,-2.415,-1.107798165,Unknown,3.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-2.42 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
151 All Purpose Filler White Tub 600g,151 All Purpose Filler White Interior Exterior Use | Mixed Ready To Use - DIY House (600g),5.01E+12,B0011VFIGS,https://www.poundwholesale.co.uk/all-purpose-filler-tub,https://www.amazon.co.uk/dp/B0011VFIGS,0.92,4.09,-1.631666667,-1.109977324,500.0,25.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.63 < £0.75']",False,,EAN,high
Paint Factory Flourescent Neon Green 200ml,Fluorescent Neon Green Spray Paint 200ml,5.06E+12,B004L58DSG,https://www.poundwholesale.co.uk/paint-factory-flourescent-neon-green-200ml,https://www.amazon.co.uk/dp/B004L58DSG,0.67,3.75,-1.355,-1.110655738,100.0,12.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.35 < £0.75']",False,,EAN,high
Round Bowl Taupe 8l,TML Round Bowl,5.02E+12,B0DJ82JJY4,https://www.poundwholesale.co.uk/round-bowl-taupe-8l,https://www.amazon.co.uk/dp/B0DJ82JJY4,0.92,3.72,-1.635,-1.112244898,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Round Bucket Silver 13l,13 LTR Bucket Silver,5.02E+12,B00FRI8HWS,https://www.poundwholesale.co.uk/bucket-13ltr-silver,https://www.amazon.co.uk/dp/B00FRI8HWS,1.25,4.52,-2.003333333,-1.112962963,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-2.00 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Artbox A4 Metallic Boards 8 Pack,Tallon Metallic Boards - 8PK,5.01E+12,B007ZPOKUE,https://www.poundwholesale.co.uk/metallic-boards-8-pack,https://www.amazon.co.uk/dp/B007ZPOKUE,0.65,2.38,-1.336666667,-1.113888889,Unknown,4.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.34 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Cotton Tree 100% Cotton Square Facial Pads 40 Pads,"Cotton Tree Cotton Wool Square Facial Pads - Soft & Absorbent (White, Pack of 40)",5.05E+12,B0C5RB2V6F,https://www.poundwholesale.co.uk/100-cotton-square-facial-pads-60-pads,https://www.amazon.co.uk/dp/B0C5RB2V6F,0.81,3.45,-1.515,-1.113970588,Unknown,17.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.51 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Drain Cleaner,Dekton Drain Cleaner- Fully Plates Steel Probe with Corkscrew end| Integrated Handle for Easy unblocking of drains| 6mm Diameter Spring| 1.8M Long| Made from Spring Steel | Compact and Convenient.,5.06E+12,B00E3TVHN8,https://www.poundwholesale.co.uk/dekton-drain-cleaner-fully-plates-steel-probe-with-corkscrew-end-and-integrated-handle-for-easy-unblocking-if-drains-6mm-diameter-rod-1-8m-long-made-from-spring-steel,https://www.amazon.co.uk/dp/B00E3TVHN8,1.24,3.15,-1.995,-1.11452514,Unknown,8.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-2.00 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Pizza Cutter,"Prima Pizza Cutter, (Pack of 1)",5.04E+12,B0CDCMNQ68,https://www.poundwholesale.co.uk/prima-pizza-cutter,https://www.amazon.co.uk/dp/B0CDCMNQ68,2.34,7.95,-3.225,-1.115916955,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-3.23 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Marksman Pick-Up & Reach Tool,Litter Picker Tool Pick Up & Reach Hand Tool Grabber Mobility Stick Long 76cm,5.04E+12,B08Z4BYN6L,https://www.poundwholesale.co.uk/marksman-pick-up-reach-tool,https://www.amazon.co.uk/dp/B08Z4BYN6L,0.78,5.99,-1.488333333,-1.119047619,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.49 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Nuage Micellar Cleansing 20 Wipes Twin Pack,"Nuage Micellar 3 in 1 Cleansing Wipes, Twin Pack",5.02E+12,B072JL11MS,https://www.poundwholesale.co.uk/nuage-micellar-cleansing-wipes,https://www.amazon.co.uk/dp/B072JL11MS,0.74,3.39,-1.445,-1.120155039,Unknown,9.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.45 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Gecko Slide Self-Adhesive Furniture Bumpers 2 Pack,Dekton Geckogrip 2pc Clear Bumper Set Large - Clear Rubber Feet| Adhesive Bumper Pads| Self Stick Bumpers| Sound Dampening Door Bumper| Cabinet Buffer Pads| 8.5 By 2.5 Mm| Strong Hold,5.06E+12,B0F4K7MCDH,https://www.poundwholesale.co.uk/dekton-gecko-slide-self-adhesive-furniture-bumpers-2-pack,https://www.amazon.co.uk/dp/B0F4K7MCDH,0.61,1.99,-1.301666667,-1.122126437,Unknown,2.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.30 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Elysium Spa Unicorn Bath Dust Bubblegum 400g,Elysium Spa Bubblegum Scented Unicorn Bath Dust,5.02E+12,B08WLGBZG5,https://www.poundwholesale.co.uk/elysium-spa-unicorn-bath-dust-bubblegum-400g,https://www.amazon.co.uk/dp/B08WLGBZG5,0.81,2.99,-1.528333333,-1.12377451,Unknown,3.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.53 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Elysium Spa Rose Bath Bombs 3 Pack,Elysium Spa Bath Bombs 3 X 50G (Rose),5.02E+12,B08BRBMSDB,https://www.poundwholesale.co.uk/elysium-spa-rose-bath-bombs-3-pack,https://www.amazon.co.uk/dp/B08BRBMSDB,0.82,3.36,-1.54,-1.124087591,50.0,9.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.54 < £0.75', 'Sales 50.0 ≤ 50']",False,,EAN_cached,low
Prima Stainless Steel Lemon Lime Squeezer,Stainless Steel Orange - Lemon Fruit Juice Squeezer,5.04E+12,B00CFSCISM,https://www.poundwholesale.co.uk/s-s-lemon-lime-squeezer,https://www.amazon.co.uk/dp/B00CFSCISM,0.6,3.75,-1.29375,-1.125,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.29 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Elbow Grease Lemon Fresh Toilet Tablets 30g 5 Pack,Elbow Grease Toilet Cleaner Tabs - No Scrubbing Needed | Removes Up To 100% Limescale (Lemon Fresh - Pack of 5 Tablets),5.05E+12,B0F1942RKC,https://www.poundwholesale.co.uk/elbow-grease-lemon-fresh-toilet-tablets-30g-5-pack,https://www.amazon.co.uk/dp/B0F1942RKC,0.87,3.59,-1.598333333,-1.125586854,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.60 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
70 Puzzle 80GSM Word Search Book Assorted,Art Box Easy Colouring Book,5.01E+12,B012N3DR8I,https://www.poundwholesale.co.uk/70-puzzle-80gsm-word-search-book-assorted,https://www.amazon.co.uk/dp/B012N3DR8I,0.71,2.51,-1.418333333,-1.125661376,Unknown,6.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.42 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Cotton Tree Biodegradable Cotton Buds 200 Pack,Cotton Tree 200 Cotton Buds,5.05E+12,B0CFRDCS4R,https://www.poundwholesale.co.uk/cotton-tree-biodegradable-cotton-buds-200-pack,https://www.amazon.co.uk/dp/B0CFRDCS4R,0.76,3.33,-1.475,-1.125954198,Unknown,10.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.48 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Dekton Gecko Slide Self-Adhesive Furniture Bumpers 6 Pack,Dekton Geckogrip 6pc Clear Bumper Set Medium - Clear Rubber Feet| Adhesive Bumper Pads| Self Stick Bumpers| Sound Dampening Door Bumper| Cabinet Buffer Pads|Transparent Design| Strong Hold,5.06E+12,B0F4K5X178,https://www.poundwholesale.co.uk/dekton-gecko-slide-self-adhesive-furniture-bumpers-6-pack,https://www.amazon.co.uk/dp/B0F4K5X178,0.56,1.99,-1.251666667,-1.127627628,Unknown,1.0,,,REJECTED,"['ROI -1.1% < 30.0%', 'NetProfit £-1.25 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
