SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,tier,new_tier,confidence_score,new_confidence_score,posterior_match_probability
BEAU UNICORN STRIPE HAIR BANDS  4PC,"JCF Elastic Hair Bands, 50Pcs Multicolor Elastic Hair Ties Ponytail Holders, 4mm Hair Bobbles Hairbands for Women and Girls(Multicolor)",5050565845023.0,,B08CHCS16T,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,14.9,0.148604
VIVID BIN FRESHENER PK2,Vivid 6 x Bin Freshener Smelling FRESH Dustbins Swing Pedal Air Fragrance UK FREE P&P,5056170328951.0,5060740871150.0,B08CL4DF7G,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,78.4,0.783952
SOZALI CLIP LOCK CONTAINER GLASS 380ML,"Glass clip lock containers with Vent Small, Medium & Large Ideal For Picnics, Office Lunch and Storage Dishwasher, Microwave and Freezer",5055706659316.0,5055706659330.0,B08CVQ1YQB,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,60.5,0.604501
AIRWICK FRESHMATIC REFILL CHERRY BLOSSOM 250ML PK6,"Air Wick Automatic Air Freshener Freshmatic Spray Refills, Cherry Blossom, Pack 4 x 250ml, Natural Essential Oils, Last up to 280 days, Air freshener",5900627070262.0,5011417784662.0,B08D8F6YLS,TIER_4_REJECTED,TIER_2_LIKELY,0,97.5,0.974789
GLAMOUR STUDIO NAIL CLIPPER SET,Manicure Set Glamour Gaze Manicure Pedicure Kit Nail Clippers 16 in 1 Professional Stainless Steel Cuticle trimmer Grooming Kit for Men Women with Storage Travel Case,5050565755186.0,762673016459.0,B08DJ3B3B9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.6,0.165595
AIRWICK CANDLE WARM VANILLA COOKIE 220G PK6,Air Wick| French Vanilla & Toasted Coconut Scented Candle 220g |40 Hours Burn Time,5999109543608.0,5059001002648.0,B08DJCJJKD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,92.8,0.928165
DENTAL CARE KIT 4PK,HOKIN Plaque Remover Teeth Cleaning Tool 4 Pcs Dental Care Kit Tooth Filling Repair Set Stainless Steel Dental Tools for Men Women Kids and Pet Care,5056239471017.0,,B08DNZWR33,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,80.0,0.799558
STRONG AS AN OX SUCTION HOOK CLEAR,Rapide Strong as an Ox Suction Hooks Large Kitchen Bathroom Wall Tile Storage Hooks - 2 Pack,5055319531139.0,5055319531146.0,B08FMRMY2J,TIER_4_REJECTED,TIER_2_LIKELY,0,99.0,0.989969
PPS GREASEPROOF PAPER 8M,"Baking Paper | 50m Baking Parchment Paper | Premium Quality Greaseproof Paper for Kitchen Use,Oven Safe and Food Grade Material | Perfect for Pastries, Catering | by Caterserve",5030481930522.0,5060659230833.0,B08G1TCMPD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.8,0.197638
PPS FOIL FLAN 5 DISHES ROUND LARGE,20 Aluminium Foil Trays with Paper Lids – Round Foil Flan Dishes – Durable and Food Grade Tin Pie Cases – Oven and Freezer Safe – Baking Trays Containers - 9 inch-23cm,5030481930669.0,5060659231021.0,B08G1Y82GN,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,93.1,0.931193
LARGE RECTANGLE CLAW HAIR CLIP 2PC,"2pcs Square Medium hair claw clips for thick fine hair,Tortoise shell rectangle claw hair clips medium for women ladies",5050565768971.0,762409293963.0,B08G4SVFPQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,78.6,0.786209
PPS PARTY PAPER STRAWS STRIPED GREEN 12MM,"50PCS Christmas Paper Straw Drinking Cocktail Straws Biodegradable Red Green Striped Party Straws for Christmas, Birthday, Wedding, Baby Shower Party Supplies",5030481800641.0,8021713062774.0,B08GX4FK78,TIER_4_REJECTED,TIER_2_LIKELY,0,98.8,0.988261
MARKSMAN CABLE TIES 300MM 40PCE WHITE,"Cable Ties Clear White 300mm x 4mm (100 Pack), Plastic Zip Ties Long Heavy Duty with 40lbs Tensile Strength, Self-Locking Nylon Plastic Wire Ties Wraps for Office, Household and Outdoor",5038673683201.0,6939965155798.0,B08H5PTTZM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,92.7,0.926812
RYSONS FLIKERING T-LIGHT CANDLES 3PC,"Battery Operated Flameless LED Tea Lights Candles 24-Pack Realistic Flickering Electric Fake Candle with Warm White Bulb Light for Christmas, Halloween, Festivals, Weddings Decoration",5056239402523.0,,B08HD9KWHT,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,14.9,0.148921
PPS BAGASSE SAUCE POT/LID 2OZ 50 PIECES,50 X 2oz Sauce Pots with Hinged Lids Round Food Containers Deli Pots SauceTubs,5030481985638.0,,B08HSQSCYG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,84.7,0.846788
BEAUTY MESH BACK BRUSH,"2 Pack Shower Body Brushes with Bristles and Loofah, Back Scrubbers Bath Mesh Sponge with Curved Long Handle for Exfoliating Skin, Massage Bristles Suitable for Wet or Dry, Men and Women (Blue & Pink)",5014749181819.0,191814516761.0,B08JM14RSB,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,12.9,0.129387
STATUS OVEN BULB 15W PK2 15.11,Klass Home (3 Pack) Salt Lamp Bulb | Oven | Fridge | Small Screw E14 15W <300°C Dimmable Incandescent Bulbs Pygmy for Oven Light | Himalayan Salt Lamp Light | Lava Lamp,5022822143500.0,5060823980663.0,B08K7QXW7D,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,86.9,0.868851
MARKSMAN MINI STUBBY SCREWDRIVER SET,4Pcs Mini Stubby Screwdriver Set - 2-in-1 Interchangeable Handle Screwdriver for DIY Repairing,5038673541211.0,791571649391.0,B08K8PWNQJ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,82.5,0.824831
JAUNTY PARTYWARE CONFETTI TREAT BAGS 12PK,"AUERVO 20PCS Rainbow Stripe Kraft Paper Candy Bags, Grocery Goodie Gift Treat Bags With Thank You Stickers for Birthday Wedding Valentines' Day Sweets Gifts Favour 5"" X 9""",5056683919776.0,,B08L4ZRQWS,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,15.6,0.156079
"MASON HEAVY DUTY SPRING CLAMPS 4"" 2 PIECES","14-Piece Nylon Spring Clamps, Plastic Heavy Duty Grip Clips Set-14pcs 2 inch Clamps",5060298504913.0,786411298884.0,B08L6PX3DH,TIER_4_REJECTED,TIER_2_LIKELY,0,99.7,0.996743
BLOOME COLOUR CHANGING GLASS CANDLE ASSORTED,"Remote Control flameless LED Candle Light, Outdoor/Indoor Color Changing Plastic Candle, Set of 3 use 3AAA Battery…",5055566985266.0,791306660240.0,B08LKK93Y2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,20.0,0.200212
PAN AROMA CANDLE PRINTED GLASS APPLE & CINNAMON,JMS we create smile - Pack of 3 Apple Cinnamon Scented Candle Glass Pot Jar Aromatherapy Fragrance-PAN Aroma-,5053249216003.0,9145501633249.0,B08M6BJ8CR,TIER_4_REJECTED,TIER_2_LIKELY,0,100.0,0.999732
STATUS LED BC CANDLE COOL C/W 5.5W EACH,Crompton Lamps LED Candle 5.5W BC-B22d (40W Equivalent) 4000K Cool White Opal 470lm BC Bayonet B22 Frosted Light Bulb,5022822199514.0,5055579311335.0,B08N1HYN1S,TIER_4_REJECTED,TIER_2_LIKELY,0,99.9,0.999317
STATUS LED 10W G4 WARM WHITE 2PK,G4 Halogen Light Bulbs 10W 12V Clear Capsule 2 Pin Lamp Bulb Halogen Pin Base Warm White Dimmable 10 Pack,5022822206915.0,8710257061014.0,B08NT3VY4J,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.4,0.944099
FOUR SEASONS COOKING LINER 33CMX45CM,"Linda's Essentials Extra Large Oven Liners for Bottom of Oven (3 Pack) - Universal Non-Stick Liner for Fan Assisted Cooking, 58.4 x 41.3 cm Kitchen Protector Sheets, Save Time & Clean Easily (Black)",5060082722691.0,,B08Q3J3GB6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.1,0.19138
SIL HAIRDRESSING CAPE 140X90 ASSORTED,"URAQT Hairdressing Gown Barbers Cape, Hair Cutting Gowns, Fashion Full-Length Waterproof Haircut Hairdressing Cape for Hair Styling, Cuts and Colours, 140x120CM",5024418547976.0,6973009411143.0,B08QMPBS1V,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,26.8,0.268486
POCKET SCREWDRIVERS PK2,"11Pcs Mini Screwdriver Set, Precision Screwdrivers with Mini Pocket Size Carrying Case, Perfect for Glasses, Watches, Remotes and Computers",5056338357823.0,,B08QZDBGLX,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,29.1,0.291069
GLOVES RED/BLACK POLY 10 INCH PK12,"Straame Pack of 12 or 24 Black Safety Work Gloves, Outdoors PU and Nylon Non-Slip Work Handling Gloves, Good Dexterity Firm Grip Protective Working Gloves Size (Pack of 12 Pair's, L)",5038673631516.0,,B08S5NV76M,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,11.9,0.119086
ESSENTIAL ELECTRIC AIR DUSTER AEROSOL 400ML,"RnT Air Duster 200Ml Aerosol Spray Clean Protects Electrical Essential PC, Keyboards Laptop Cleaner Cleaning Microscopes Precision Instrument",5055319599542.0,748515056739.0,B08SMJXPJD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.4,0.943834
PPS FOIL CONTAINERS FULL GASTRO WITH LIDS 525X330X85MM PACK OF 10,"Caterserve 10 Aluminium Foil Trays with Lids - Large Tin Foil Containers with Paper Lids for Roasting, Baking, Broiling, Cooking, Food Storage and Freezing | 9 x 9 inch Square",5030481930911.0,5060659231229.0,B08SMLV6C2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.2,0.942174
PALOMA NAPKIN 3 PLY RED ROSE 20 NAPKINS,"PAW - Napkins 3-Ply (33 x 33 cm) I 20 Pieces I Perfect for Birthdays, Parties, Weddings, Communion and Celebrations I Paper Napkins Colorful - Roses, Classic, Elegant i Color: Gorgeous Roses",3838952020213.0,5906360643299.0,B08WHPRRN2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.7,0.947106
AIRWICK BOTANICA SPRAY ODOUR NEUTRALISER MEADOW 236ML PK8,Botanica by Air Wick Room Spray Air Freshener Caribbean Wetiver & Sandalwood 236 ml,505001014306.0,5900627092516.0,B08WKJP4CM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,49.6,0.495982
PPS 3PLY 33CM 20 NAPKINS GREEN LEAF,"PAW - Napkins 3-Ply (33 x 33 cm) I 20 Pieces I Perfect for Birthdays, Parties, Weddings, Communion and Celebrations I Paper Napkins Colorful - Nature, Leaves: Exotic Leaves",5030481993756.0,5906360229844.0,B08Y84NJWM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,20.1,0.200599
PALOMA NAPKIN 3 PLY HERB 20 NAPKINS,"PAW - Napkins 3-Ply (33 x 33 cm) I 20 Pieces I Perfect for Birthdays, Parties, Weddings, Communion and Celebrations I Paper Napkins Colorful - Flowers, Spring, Summer, Meadow i Color: Flax Plants",3838952021913.0,5906360219173.0,B08ZRQS58P,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.5,0.944904
AMTECH JUMP LEADS 800AMP,"MIKKUPPA Jump Leads 3m 800AMP Jumper Cable Professional Car Van Battery Booster Cables, Heavy Duty for 6V, 12V and 24V with Gloves and Storage Bag",5032759039067.0,,B091BRQ62L,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,93.7,0.93716
BUTTERCUP SPIRAL HAIR TIES ASSORTED SMALL PACK OF 6,"JessLab Spiral Hair Ties, 10 Pcs Traceless Phone Cord Bracelet Plastic Coil Ponytail Holders No-Damage Accessory for Girls Women Ladies, Color Assorted, Set 6",5056683919240.0,843798156319.0,B0924JDRC2,TIER_4_REJECTED,TIER_2_LIKELY,0,99.2,0.992249
GLAMOUR STUDIO SCRUNCHIES WITH PEARLS,2 Pack Hair Scrunchies With Pearls| Satin Effect Hair Ties Elastic Ponytail Holder| Hair Bobbles Hair Rope For Women Girls Hair Accessories (Green),5050565534804.0,5056448302461.0,B09291588N,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.4,0.193848
GLAMOUR STUDIO SCRUNCHIES WITH PEARLS,2 Pack Hair Scrunchies With Pearls| Satin Effect Hair Ties Elastic Ponytail Holder| Hair Bobbles Hair Rope For Women Girls Hair Accessories (Burgundy),5050565534804.0,5056448302454.0,B09292D8L6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.1,0.190546
SIL WOODEN NAIL BRUSHES PK2,"Wooden Nail Brush, Double-Sided Nail Scrubbing Brush with Firm Plastic Bristles (Set of 3)",5024418539513.0,5060633661417.0,B09315CTCY,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,51.3,0.51286
MASON PADLOCK 38MM,"Heavy Duty Long Shackle Padlock with Keys, High Security Padlock for Outdoor, Shed, Warehouse, Garage, Garden, Gate - 38mm",5060298505446.0,750073827942.0,B0944255SH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,30.8,0.307514
TURBO JET AIR FRESHENER / SANITISER SPRAY FRESH LINEN 500ML,4 x Mix Bundle New Scents Sovereign Car Home Office Gym Turbojet Air Sanitiser Freshener Spray,5060471890352.0,7427269287653.0,B095KDP4MN,TIER_4_REJECTED,TIER_2_LIKELY,0,98.1,0.980915
PAN AROMA INCENSE STICKS & HOLDER JASMINE PACK OF 40,"Satya Nag Champa Jasmine Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Yoga, Meditation and Relaxation",5053249277486.0,5060909060555.0,B096FH2FDK,TIER_4_REJECTED,TIER_2_LIKELY,0,95.4,0.953725
PAN AROMA INCENSE STICKS & HOLDER SANDALWOOD PACK OF 40,"Satya Nag Champa Sandalwood Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",5053249277462.0,5060909060814.0,B096GFBN1J,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.4,0.944206
RYSONS HAIR & BEARD GROOMING KIT,"Remington All-in-One Grooming Kit Beard Trimmer (4 Attachments, Beard & Hair Comb, Nose & Ear, Detail Trimmer, Mini Foil Shaver, 3 Combs, Stainless Steel Blades, 40-Minute Run Time, Cordless) PG6020",5056239473011.0,5038061135633.0,B096KX2WZT,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,93.4,0.933909
ELASTIC BANDS LONG HEAVY DUTY 30G,"50 Pcs Large Elastic Bands, Large Rubber Elastic Bands, Strong Thick Elastic Rubber Bands Set for Home School Office Bank Supplies",5056338310644.0,,B096RTS13P,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,56.8,0.568368
ROYAL MARKET CATERING FOIL 75MX300MM,50m Premium Heavy Duty 20 Micron Thick Kitchen Foil Catering Aluminium Tin Foil Roll - 30cm Wide,5010326059304.0,616361113329.0,B0973DY3DP,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.2,0.162092
DID SCREWDRIVER SET 2PC,DID Gripped Stubby Phillips & Slotted Screwdriver Set 2PC,5056338360267.0,5056338357892.0,B0979NB218,TIER_4_REJECTED,TIER_2_LIKELY,0,98.0,0.980216
MARKSMAN CABLE TIES 300MM 40PCE BLACK,100 Pack Black Plastic Cable Ties 300mm×3.6mm Heavy Duty Strong Nylon Premium Self Locking 12 inch/30 cm Long Zip Tie Wraps,5038673683362.0,6438195856708.0,B097P7KYBQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,53.5,0.535302
BUTTERCUP GIRLS ALICE BANDS FABRIC ASSORTED PACK OF 5,"10 Pcs Colourful Girls Headbands, Flower Strip Plain Hair Bands Head Bands Hairbands Floral Fabric Pink Hair Hoop Alice Bands for Girls Children Kids",5056175972814.0,,B098D22C4J,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,94.7,0.946711
NT TOILET BLOCKS 6 PACK,"Power Bleach Toilet Blocks, Cistern Blocks, Bleach Toilet Tablets 2 X 6 Pack",5038673411668.0,5061049571949.0,B098P2ZYKS,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,90.6,0.905959
ESSCENTS INCENSE TUBE GOLD ROSE,"Satya Nag Champa Rose Incense Sticks | x3 pack | with SAMASIA incense sticks holder | Used for Aromatherapy, Spa, Yoga, Weddings, Meditation, Healing, Positivity and Relaxation",5024418039921.0,5060909061071.0,B098PMYDYD,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.0,0.160338
ROADSTER CAR FUSES ASS 24PC 5-40AMP,"JOREST 60Pcs Standard Car Fuse Assorted, Replacement Fuses Assortment Kit for Car RV Truck Motorcycle (2Amp 3A 5A 7.5A 10A 15A 20A 25A 30A 35A 40A) - Blade Fuses Automotive + Auto Fuse Puller",5038673815107.0,,B09B521JK9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.7,0.16746
EMERY BOARDS 36PC,36 Emery Boards,5056239472427.0,,B09BB1MP2K,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,87.8,0.878288
ROYAL MARKET BIN LINER GREY 10 BAGS 18x29x39 INCH,"Brabantia 138041 PerfectFit Bin Liners (Size X/10-12 Litre) Thick Plastic Trash Bags with Tie Tape Drawstring Handles (40 Bags), White",5012145014373.0,8710755138041.0,B09BNRXPD9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,61.9,0.619485
AMTECH 8in CRIMPING TOOL,Ratchet Crimping Tool B3310,5032759030309.0,5056546902549.0,B09BQTTR79,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,50.1,0.500627
MULTI COLOURED HAIR BANDS 8PK,"Elastic Hair Bands, 1500 pcs Mini Rubber Bands, Multicolored Small Elastic Hair Band,Braids Ponytail Hair for Kids HairBands, Hair Rubber Bands for Girl",5056239472175.0,,B09C5QMJF2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,14.7,0.146601
MAXIM LED A60GLS ES 40W D/L PK10,Maxim LED Bulbs [Pack of 10] Type: Candle E27 (Warm White) 6Watts (40Watts) / Pearl Finish/Energy Saving Multipack 40MLCE27W5X10,5022822220492.0,5022822207134.0,B09CDHMYDR,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,13.2,0.13194
MARKSMAN TAPE LARGE  TAPE 66M,G4GADGET 6 Pack of 66 Meter Clear Box Packing Tape Strong Quality Tapes 48mm x 66m,5038673721088.0,5060954915855.0,B09CH1QZRX,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,33.3,0.332692
MARKSMAN SHELF BRACKET 2PC 20 X 25CM,"4 Pack Wall Mounted Shelve Bracket, Heavy Duty Book Shelf Bracket, for Shelves L Bracket Shelving Support Brackets (White, 25cm x 20cm)",5038673685649.0,,B09CPZ94Q6,TIER_4_REJECTED,TIER_2_LIKELY,0,95.4,0.954444
TAJINE CANDY DISH AND LID 12.5CM,Joeji's Kitchen Large Aluminium Tagine Dish - Moroccan Tajine Dish 28 cm - Moroccan Tajine Induction Gas and Ceramic Glass,8964003448936.0,5060875420698.0,B09D387Y2J,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,19.7,0.196774
AUTO EXTREME BLACK SATIN 250ML,"1 x Black Satin Auto Extreme Spray Paint 250ml Professional Quality, Perfect Finish for Cars, Bikes,Vans, Metal, Wood",5055319519106.0,5056555411469.0,B09FLX734G,TIER_4_REJECTED,TIER_2_LIKELY,0,99.5,0.995288
AUTO EXTREME CLEAR LAQUER 250ML,"1 x Auto Extreme Clear lacquer Spray Paint 250ml, Professional Quality, Perfect Finish for Cars, Bikes,Vans, Metal, Wood",5055319519052.0,5056555412237.0,B09FQ4VVN9,TIER_4_REJECTED,TIER_2_LIKELY,0,96.4,0.964415
RAPIDE SPRAY GLOSS BLK 400ML,"1 x All Purpose Black Gloss Aerosol Spray Paint 400ml Quick Drying Spray,Fast Dry and Excellent Coverage for Metal, Wood, Plastic and More",5055319517324.0,,B09FY47YRK,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,73.0,0.730002
AIRWICK CANDLE GIFT BOX 220G SET OF  3,"Airwick Aromatherapy Candles, Transparent, 220.0 gram (Pack of 3)",5059001504630.0,5059001003812.0,B09FYDM88B,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,36.8,0.367581
ASHLEY 65PCE GUTTER CLIPS,Christmas S Mini Gutter Hooks Weatherproof Plastic for Hanging String Lights/Rope Lights Gutter Clips (Black Pack of 50),5017403135944.0,5050746028535.0,B09G73B7B6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,23.3,0.2334
PAN AROMA WAX BURNER SET 6PK PURE JASMINE,"Jasmine Scented Wax Melts Snap Bar – 22g Natural Handmade, Highly Scented, Long-Lasting Soy Wax, Ideal for Burners & Home Fragrance",5053249251929.0,,B09GGBTS61,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,17.7,0.177049
ASHLEY 2PCE NAIL BRUSH,4 Pcs Double Sided Nail Brush for Every Day Use - 2 different kinds of Nail Brushes with Plastic Handle For Cleaning Nails - Easy to Use Brushes - Nail Cleaning Scrubbing Brush for Hands Feet Nails,5017403119050.0,742383439687.0,B09GNH214T,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,17.1,0.171267
RYSONS TOILET ROLL HOLDER METAL,Toilet Roll Holder Stainless Steel Bathroom Loo Paper Holders Wall Mounted Heavy Duty Silver Tissue Dispenser Traditional Strong Towel Hanger Rack For Bath And Kitchen Fittings Included (1 Pack),5056239428141.0,7427282126380.0,B09GS9CN4B,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,61.1,0.611487
PAINT FACTORY METTALIC  EFFECT SILVER 200ML,"1 x Metallic Silver Spray Paint 200ml - Multi-Purpose Use, Spray for Metal and Wooden Furniture, Ornaments, Decorative Items and Much More for Interior & Exterior",5055319571371.0,5056555419137.0,B09HMZ12BB,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,56.6,0.565927
SOZALI ASHTRAY GLASS 2PCE,"Crystal Ashtray for Cigarettes - Round Glass Ashtray for Living Room/Office/Bar/Restaurant - Indoor & Outdoor - 4.92'' Dia, Clear",5060082725906.0,,B09HSD4VMH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,21.5,0.214646
PPS PARTY PAPER STRAWS STRIPED GREEN 10MM,Green & White Striped Paper Straws (10mm x 200mm) - Pack Size 200 - FSC Certified/Food Safe/PFAS Free/Biodegradable/Eco-Friendly/Durable/Ideal for Milkshakes & Smoothies,5030481800634.0,,B09HY2RVTB,TIER_4_REJECTED,TIER_2_LIKELY,0,99.2,0.992186
THL PLASTIC 30 PLATE 7 INCH,"Frcctre 24-Pack Plastic Plates, 7-Inch Colorful Dinner Plates, BPA-Free Reusable, Perfect for BBQ, Travel, Events - Dishwasher Safe, 8 Colors",8681873025042.0,,B09HZY6KT2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,88.1,0.8806
CERAMIC WAX/OIL BURNER,Wax Melt Burner Wax burner Ceramic Oil Burners Assorted Wax Warmer Aromatherapy Holder Candle Scented Diffuser Home Bedroom Decor Flower Pattern,5055566999041.0,722367452031.0,B09J4Q652X,TIER_4_REJECTED,TIER_2_LIKELY,0,96.1,0.96127
"MASON WIRE BRUSH WITH HANDLE 6""","Large Wire Brush | Heavy Duty Wire Brush for Rust Removal, Brickworks, and Paint Removal | 25cm Trade Quality Hard Steel with Dual Grip for Abrasive Cleaning",5060298504920.0,5060507282205.0,B09JKNXP3B,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,42.9,0.429094
BLACKSPUR CHIPBOARD SCREWS 125G 40MM,"5x40 (10x1.1/2) Black Wood Screws Countersunk Phillips Head Small Steel Screws Chipboard MDF Cabinet Furniture (Pack of 20, 50, 100) (100)",5017403136354.0,,B09JN4K169,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,16.5,0.165457
BLACKSPUR WIRE GAUGE MEDIUM DUTY UP,Sheet Metal Gauge & Dual-Sided Round Thickness Metal Gauge - Wire Gauge Measurement Tool Stainless Steel Welding Gage Material Wire Gauge (Set of 3),5017403339007.0,767659999832.0,B09K6DDL26,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,24.4,0.244058
PAN AROMA CANDLE 85G PURE JASMINE,"Pan Aroma Orange Decorative Holder & Scented Candle, Salted Caramel, 85G",5053249251714.0,5053249248356.0,B09KCLYC1D,TIER_4_REJECTED,TIER_2_LIKELY,0,99.0,0.99039
PAN AROMA REED DIFFUSER WITH BEADS MEDITERRANEAN ORCHARD 50ML,"Pan Aroma Air Freshener Reed Diffuser, Sandalwood & Honeysuckle, 50Ml,Green",5053249268859.0,5053249248233.0,B09KCN149M,TIER_4_REJECTED,TIER_2_LIKELY,0,99.6,0.995929
LIFETIME BATH SPONGE,HOMESmith - Animal Shape Bath & Shower Sponge - Luxuriously Soft Exfoliating Sponge - Foam Sponges For Bath & Shower,8711252069395.0,5060918300277.0,B09KHL3WZ4,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,22.7,0.226945
RAPIDE EVERYDAY PAINT BRUSH 1 INCH,"Harris Trade Fine Tip Emulsion & Gloss Paint Brush 1""",5055319511216.0,5000253349104.0,B09KKR92T9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,73.0,0.72981
RAPIDE EVERYDAY PAINT BRUSH 1.5 INCH,"Harris Trade Fine Tip Brush 1.5""",5055319511223.0,5000253349142.0,B09KL7QR53,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,80.3,0.803211
COTTON CARE KIT,100 Pieces Disposable Iodine Cotton swabs Portable Iodine Disinfection Cotton swabs for Emergency Wound Care,5056239472335.0,751713472881.0,B09KN3V2G5,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,18.7,0.187091
DENTAL FLOSS PICKS 80PK,"SOL 80pk Corn Starch Floss Picks, Dental Flossers Sticks for Teeth, Prevents Tartar, Plaque, and Cavities, Perfect for Daily Oral Hygiene and Healthy Gums",5056239471055.0,,B09KN7WS6G,TIER_4_REJECTED,TIER_2_LIKELY,0,97.8,0.978133
RAPIDE PAINTING & DECORATING ACCESSORY KIT - 3PC,Paint Roller Set of 10 - Paint Rollers and Trays Set - Roller Sets for Painting - Paint Brush and Rollers for Painting - Wall Paint Roller - Home Painting Kit,5055319510967.0,5070000251929.0,B09L555WZP,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,14.8,0.147891
STATUS DIMMABLE LED GU10 PEARL D/LIGHT 5W 50W,Status 4.5w = 50w = 345 lumens LED - GU10-100° - PA - Pearl - Day Light - 6500k - 4 pk Box - in Brown Box,5022822219663.0,5022822208902.0,B09L6N66KG,TIER_4_REJECTED,TIER_2_LIKELY,0,100.0,0.99999
PPS KRAFT DOUBLE WALL CUP 8OZ 25 PIECES,"Paper Cups - Double Wall Coffee Cup - Unique Aqueous Lining, Plastic-Free - Certified Home & Industrial Compostable - 8 oz - Biodegradable for Hot & Cold Drinks 25 Pcs (No Lids)",5030481970511.0,7426968333012.0,B09LZ4RB6X,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,93.9,0.938739
