Supplier_Title,Amazon_Title,ASIN,EAN,Match_Type,Tier,Confidence_Score,EAN_Exact_Match,Sales,Net_Profit,ROI,Supplier_Price,Amazon_Price,Bucket,Inclusion_Reason,Confidence,Validation_Required,Priority,Similarity,Unit_Qty_Flag,Unit_Qty_Note,Category,Supplier_URL,Amazon_URL,FBA_Sellers,Dashboard_Flags,Evidence_Status,External_Check_Status,Availability,Scraped_At,Category_URL,Priority_Score
Artbox Fibre Pens Set Assorted Colours 24 Pack,ARTBOX Fine Tip Fibre Colouring Pen (Pack of 24),B0711LP4TG,5013922010915,EAN,T1,60,True,100,-0.8583333333333331,-71.52777777777774,0.78,2.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3333,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/artbox-24-fibre-pens,https://www.amazon.co.uk/dp/B0711LP4TG,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T00:28:52.139594,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,53.811659192825125
Dekton Yellow Brick Line With Holder & Spindle 50m,Dekton 100m Brick Line with Holder | High-Visibility 100m Masonry String | Plastic Spindle Handle & Lock | Ideal for Bricklaying & Construction Work,B0F5HM6417,5055441458205,EAN,T1,80,True,100,-0.8599999999999992,-37.39130434782606,2.1,5.82,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2632,MATCH,,Dekton Measuring Levels,https://www.poundwholesale.co.uk/dekton-yellow-brick-line-with-holder-spindle-100m,https://www.amazon.co.uk/dp/B0F5HM6417,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,in stock,2026-03-23T11:31:04.403514,https://www.poundwholesale.co.uk/diy/wholesale-dekton-tools/dekton-measuring-levels,53.76344086021508
Just Stationery Assorted Colour Cardboard Luggage Labels 30 Pack,Just Stationery 135x75mm Luggage Label (Pack of 30) 4256,B007K7Q848,5013922042565,EAN,T1,80,True,100,-0.8883333333333331,-74.02777777777774,0.78,2.75,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.4167,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/30-luggage-labels,https://www.amazon.co.uk/dp/B007K7Q848,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:34:28.822542,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,52.956751985878206
Artbox Mini Scented Highlighters Assorted 6 Pack,"Just stationery Scented Mini Highlighter (Pack of 6) 4072, Purple, Blue, Green, Yellow, Orange and Pink, packaging may vary",B00CANSB4M,5013922040721,EAN,T1,40,True,100,-0.9099999999999996,-75.83333333333329,0.78,2.7,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.2,MATCH,,Stationery Pound Lines,https://www.poundwholesale.co.uk/6-scented-mini-highlighters,https://www.amazon.co.uk/dp/B00CANSB4M,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T23:56:48.205940,https://www.poundwholesale.co.uk/pound-lines/stationery-pound-lines,52.356020942408385
Nuage Menthol & Eucalyptol Vapour Oil 10ml,Nuage Vapour Oil | Contains Soothing Menthol & Eucalyptol - Breathe Easy (10ml),B0BLT1QW8G,5053249249865,EAN,T1,80,True,100,-0.91,-67.91044776119402,0.948,3.78,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.6,MATCH,,Wholesale First Aid Medical,https://www.poundwholesale.co.uk/nuage-menthol-eucalyptol-vapour-oil-10ml,https://www.amazon.co.uk/dp/B0BLT1QW8G,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T18:56:23.206187,https://www.poundwholesale.co.uk/health-beauty/wholesale-first-aid-medical,52.35602094240837
White Plastic Cake Stand 28cm X 17cm,White Plastic Traditional Desserts Cake Stand Plate Display,B07L981N7Y,5015302427016,EAN,T1,80,True,100,-0.9200000000000004,-39.82683982683984,2.112,7.14,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3636,MATCH,,Wholesale Baking,https://www.poundwholesale.co.uk/white-plastic-cake-stand-28cm-x-17cm,https://www.amazon.co.uk/dp/B07L981N7Y,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T14:03:32.618854,https://www.poundwholesale.co.uk/kitchenware/wholesale-baking,52.08333333333332
Rapide PTFE Lubricant Spray 250ml,Rapide 300ml PTFE Grease Aerosol Spray Lubricant Can Chains Belts Cables Oil,B07XZF187M,5055319529914,EAN,T1,80,True,100,-0.961666666666666,-59.36213991769543,1.284,4.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.3077,MATCH,,Wholesale Car Care,https://www.poundwholesale.co.uk/rapide-ptfe-lubricant-spray-250ml,https://www.amazon.co.uk/dp/B07XZF187M,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T03:08:07.428358,https://www.poundwholesale.co.uk/diy/wholesale-car-care,50.97706032285473
Just Stationery White String 100m,"Tallon Just Stationery 100m String Ball - White, 5160/48",B00F896ST0,5013922051604,EAN,T1,75,True,100,-0.9716666666666663,-77.1164021164021,0.852,4.45,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5556,MATCH,,Wholesale Christmas,https://www.poundwholesale.co.uk/just-stationery-white-string-100m,https://www.amazon.co.uk/dp/B00F896ST0,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T12:26:01.919999,https://www.poundwholesale.co.uk/seasonal/wholesale-christmas,50.71851225697381
Elysium Spa Sweet Dreams Chamomile & Jasmine Epsom Bath Salts 450g,Elysium Spa Sweet Dreams Epsom Salts | Chamomile & Jasmine Scented 100% Natural Magnesium Sulphate Crystals for Relaxing Calming Bath (450g),B0BWPPYZ61,5020535021894,EAN,T1,80,True,200,-2.968333333333333,-226.590330788804,0.912,1.49,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5556,MATCH,,Wholesale Toiletries,https://www.poundwholesale.co.uk/elysium-spa-sweet-dreams-chamomile-jasmine-epsom-bath-salts-450g,https://www.amazon.co.uk/dp/B0BWPPYZ61,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T10:02:22.113394,https://www.poundwholesale.co.uk/health-beauty/wholesale-toiletries,50.398992020159604
Elbow Grease Berry Blast Toilet Tablets 10 Pack,Elbow Grease Toilet Cleaning Tabs - No Scrubbing Needed | Removes Up To 100% Limescale (Berry Blast - Pack of 10 Tablets),B0CCJNGYTG,5053249250250,EAN,T1,80,True,100,-0.9900000000000004,-49.2537313432836,1.752,5.22,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.4706,MATCH,,Bathroom Cleaners,https://www.poundwholesale.co.uk/elbow-grease-berry-blast-toilet-tablets-12-pack,https://www.amazon.co.uk/dp/B0CCJNGYTG,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T06:21:51.078646,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/bathroom-cleaners,50.251256281407024
Black Biodegradable Paper Straws 20cm 250 Pack,"250 x Black Paper Drinking Straws Biodegradable Eco 8"" (20cm) Approx",B07Q35VRPS,5030481800368,EAN,T1,60,True,100,-0.9916666666666656,-38.14102564102561,2.46,6.19,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5,MATCH,,Wholesale Partyware,https://www.poundwholesale.co.uk/black-biodegradable-paper-straws-20cm-250-pack,https://www.amazon.co.uk/dp/B07Q35VRPS,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T09:17:07.755727,https://www.poundwholesale.co.uk/party-gift/wholesale-partyware,50.20920502092053
"All Purpose White Matt Spray Paint 400ml (Metal,Wood And Plastic)",All Purpose White MATT 400ML - Professional Satin Finish Spray Wood Color Paint,B078HN4VV9,5055319517362,EAN,T1,80,True,100,-1.008333333333334,-49.186991869918735,1.8,5.39,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5714,MATCH,,Other,https://www.poundwholesale.co.uk/all-purpose-white-matt-spray-paint-400ml-metal-wood-and-plastic,https://www.amazon.co.uk/dp/B078HN4VV9,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,,,,49.79253112033194
Escenti Kids Lice Repellent Defence Leave In Conditioning Spray 125ml,Ecenti Kids Leave in Lice Repellent Conditioner Spray 125ml,B095P6XPKJ,5020535015954,EAN,T1,75,True,100,-1.0116666666666665,-57.15630885122408,1.464,4.57,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.5455,MATCH,,Wholesale First Aid Medical,https://www.poundwholesale.co.uk/escenti-kids-lice-repellent-defence-leave-in-conditioning-spray-125ml,https://www.amazon.co.uk/dp/B095P6XPKJ,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T18:49:29.845171,https://www.poundwholesale.co.uk/health-beauty/wholesale-first-aid-medical,49.71002485501243
151 Iron Gate Black Gloss Paint 180ml,151 Iron GATE Gloss Black 180ML,B0054UBZXM,5050375085466,Title,T2,45,False,100,-1.0766666666666662,-60.14897579143387,1.488,4.78,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.8571,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/iron-gate-black-gloss-paint-180ml,https://www.amazon.co.uk/dp/B0054UBZXM,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T14:56:35.733694,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,48.15409309791333
Nuage Skin Tattoo Moisturiser 150ml,Nuage Skin Tattoo Moisturiser 150 ml,B074FW99YS,5020535010607,Title,T2,45,False,100,-1.0791666666666666,-83.656330749354,0.888,3.7,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.5714,MATCH,,Wholesale Skin Care,https://www.poundwholesale.co.uk/nuage-skin-tattoo-moisturiser-150ml,https://www.amazon.co.uk/dp/B074FW99YS,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T16:40:31.441982,https://www.poundwholesale.co.uk/health-beauty/wholesale-skin-care,48.09619238476954
Hugs & Kisses Baby Wooden Memories Keepsake Box,Hugs & Kisses - Wooden Memories Keepsake Box,B084KX4Q1J,5015302108267,EAN,T1,95,True,100,-1.0816666666666663,-19.315476190476183,6.06,11.05,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.8571,MATCH,,Wholesale Baby Shower,https://www.poundwholesale.co.uk/hugs-kisses-baby-wooden-memories-keepsake-box,https://www.amazon.co.uk/dp/B084KX4Q1J,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T15:02:59.328493,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-shower,48.038430744595686
Elysium Spa Unicorn Bath Dust Bubblegum 400g,Elysium Spa Unicorn Bath Dust | Bubblegum Scented Bath Salt for Children - Resealable Pack (400g),B08WLGBZG5,5020535016814,Title,T2,45,False,100,-1.1066666666666671,-81.37254901960787,0.972,3.76,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,HIGH,0.5833,MATCH,,Wholesale Skin Care,https://www.poundwholesale.co.uk/elysium-spa-unicorn-bath-dust-bubblegum-400g,https://www.amazon.co.uk/dp/B08WLGBZG5,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T16:34:07.094993,https://www.poundwholesale.co.uk/health-beauty/wholesale-skin-care,47.46835443037973
Elbow Grease Dishwasher Cleaner 250ml,"Elbow Grease Dishwasher Cleaner 250Ml, Blue",B09343H1ZX,5053249244761,EAN,T1,95,True,100,-1.108333333333333,-78.60520094562644,1.032,4.19,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.8333,MATCH,,Kitchen Cleaners,https://www.poundwholesale.co.uk/elbow-grease-dishwasher-cleaner-250ml,https://www.amazon.co.uk/dp/B09343H1ZX,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-12T17:11:48.567722,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/kitchen-cleaners,47.4308300395257
151 Spray To Plastic Paint White Gloss,Spray to Plastic Paint Professional Finish Smooth Durable Spray Paint 400ml Gloss (White),B07KX2GXM8,5053249228624,EAN,T1,60,True,100,-1.108333333333333,-49.70104633781762,2.016,5.51,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,HIGH,0.4545,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/151-spray-to-plastic-paint-white-gloss,https://www.amazon.co.uk/dp/B07KX2GXM8,,"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:39:30.499408,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,47.4308300395257
Artbox Paint Brushes Assorted 15 Pack,THE ART BOXARTBOX Plastic Paint Brush - Assorted Colour (Pack of 15),B006UHC3RA,5013922051246,EAN,T1,40,True,100,-1.1283333333333332,-88.84514435695536,0.864,2.69,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.3636,MATCH,,Wholesale Art Crafts,https://www.poundwholesale.co.uk/artbox-15-assorted-paint-brushes,https://www.amazon.co.uk/dp/B006UHC3RA,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T20:47:22.594423,https://www.poundwholesale.co.uk/stationery/wholesale-art-crafts,46.98512137823023
Artbox Scented Erasers Assorted 6 Pack,"ARTBOX Scented Novelty Eraser (Pack of 6), Orange, 4175",B00D2W4B6M,5013922041759,EAN,T1,60,True,100,-1.1383333333333332,-94.86111111111109,0.78,2.63,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.4,MATCH,,Wholesale Pens Pencils Markers,https://www.poundwholesale.co.uk/artbox-scented-erasers-assorted-6-pack,https://www.amazon.co.uk/dp/B00D2W4B6M,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T22:31:30.092331,https://www.poundwholesale.co.uk/stationery/wholesale-pens-pencils-markers,46.765393608729546
Duzzit Appliance Descaler 2 Pack,"Duzzit Appliance Descaler Easy To Use Sachets For Kettle Coffee Machine Removes Limescale, Purple (Pack Of 2)",B06X8ZQSLZ,5053249213880,EAN,T1,80,True,100,-1.1433333333333335,-88.63049095607236,0.888,4.1,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.3571,MATCH,,Kitchen Cleaners,https://www.poundwholesale.co.uk/appliance-descaler-2-pack,https://www.amazon.co.uk/dp/B06X8ZQSLZ,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T17:13:14.075560,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/kitchen-cleaners,46.65629860031104
Elbow Grease Super Shine Spring Blossom Glass Cleaner 500ml,"Elbow Grease Pink Glass Cleaner for Windows, Mirrors & Glass - Streak Free - Super Shine | Spring Blossom Fragrance (500ml)",B0F1G7QSYN,5053249276649,EAN,T1,80,True,100,-1.1949999999999998,-88.51851851851849,0.96,3.99,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.6,MATCH,,Window Glass Cleaners,https://www.poundwholesale.co.uk/elbow-grease-super-shine-spring-blossom-glass-cleaner-500ml,https://www.amazon.co.uk/dp/B0F1G7QSYN,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T17:07:41.067157,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/window-glass-cleaners,45.558086560364465
Goodyear Soft Grip Ice Scraper With Ice Breaker,Goodyear Ice Scraper-strong And Ergonomic| Extra Wide Blade| Ice Breaker| Soft Grip| Ergonomic Handle For Comfortable Grip| Durable And Strong Design For Extreme Weather Conditions| Ideal For Vehicles,B0CS6VQZLC,5055441444772,EAN,T1,60,True,100,-1.2499999999999998,-99.2063492063492,0.852,3.9,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.3,MATCH,,Wholesale Car Care,https://www.poundwholesale.co.uk/goodyear-soft-grip-ice-scraper-with-ice-breaker,https://www.amazon.co.uk/dp/B0CS6VQZLC,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T03:05:41.714493,https://www.poundwholesale.co.uk/diy/wholesale-car-care,44.44444444444444
151 Double-Sided Foam Tape 18mm X 2.6m 3 Pack,"151 Double Sided Foam Tape, 3 Rolls, 18Mm X 2.6M, White",B004P8LJFI,5050375001916,EAN,T1,95,True,100,-1.2616666666666665,-99.34383202099735,0.864,3.79,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.7692,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/151-double-sided-foam-tape-18mm-x-2-6m-3-pack,https://www.amazon.co.uk/dp/B004P8LJFI,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T15:37:29.385145,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,44.21518054532056
Cotton Tree 100% Cotton Large Oval Pads 40 Pack,Cotton Tree Large Oval Pads | 100% Pure Cotton (40 Pack),B0C5RBBYKT,5053249257716,EAN,T1,95,True,100,-1.341666666666666,-103.20512820512816,0.9,3.49,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.8889,MATCH,,Other,https://www.poundwholesale.co.uk/100-cotton-large-oval-pads-60pk,https://www.amazon.co.uk/dp/B0C5RBBYKT,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,,,,42.70462633451959
Rapide Lithium Grease Spray 250ml,Rapide 300ml Lithium Grease Aerosol Spray Lubricant Can Multi-Purpose Hinge Track Oil,B07XZ8NKGR,5055319529884,EAN,T1,80,True,100,-1.3483333333333336,-83.23045267489712,1.284,4.55,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.2857,MATCH,,Cleaning Air Fresheners,https://www.poundwholesale.co.uk/rapide-lithium-grease-spray-250ml,https://www.amazon.co.uk/dp/B07XZ8NKGR,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T05:24:15.939272,https://www.poundwholesale.co.uk/diy/wholesale-car-care/cleaning-air-fresheners,42.58339247693399
Nuage Nail Polish Remover Sponge,Nuage Twist & Out Instant Nail Polish Remover Acetone,B083VV1JND,5020535009625,EAN,T1,95,True,100,-1.3583333333333334,-103.68956743002543,0.912,3.59,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.4444,MATCH,,Wholesale Hand Nail,https://www.poundwholesale.co.uk/nuage-nail-polish-remover-sponge,https://www.amazon.co.uk/dp/B083VV1JND,,UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T16:53:54.733999,https://www.poundwholesale.co.uk/health-beauty/wholesale-hand-nail,42.40282685512367
151 Frame Sealant Brown 310ml,"151 Frame Sealant - for All UPVC, Wood & Metal Door & Window Frames | Permanent & Fast Drying - Suitable for Internal Use Only (Brown, 280ml)",B00577JZ2A,5013748039138,EAN,T1,60,True,100,-1.38,-93.87755102040816,1.104,3.9,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.2,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/frame-sealant-brown,https://www.amazon.co.uk/dp/B00577JZ2A,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:36:07.235787,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,42.016806722689076
Dekton Flexi Funnel,"Dekton Flexi Funnel with Detachable Hose | Wide Spout for Easy Pouring | Includes Handle & Inbuilt Particle Filter | Ideal for Fuel, Oil, and Liquid Transfers | Flexible for Hard-to-Reach Areas",B079T6R2QJ,5055441421407,EAN,T1,60,True,100,-1.3866666666666665,-94.33106575963714,1.104,4.9,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.1304,MATCH,,Wholesale Car Care,https://www.poundwholesale.co.uk/dekton-flexi-funnel,https://www.amazon.co.uk/dp/B079T6R2QJ,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T02:51:11.504630,https://www.poundwholesale.co.uk/diy/wholesale-car-care,41.899441340782126
Cotton Tree 100% Cotton Wool Roll 80G,"Cotton Tree 100% Pure Cotton, Super Soft Roll",B0CCYWFQRB,5053249257655,Title,T2,45,False,100,-1.40875,-100.625,1.02,3.39,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,MEDIUM,0.4444,MATCH,,Wholesale Makeup Supplies,https://www.poundwholesale.co.uk/100-cotton-wool-roll-125g,https://www.amazon.co.uk/dp/B0CCYWFQRB,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T16:18:16.918072,https://www.poundwholesale.co.uk/health-beauty/wholesale-makeup-supplies,41.51530877010898
151 White Instant Filler Cartridge,"151® Ready to USE Instant Filler Cartridge, 310ml",B00EZ4VGX2,5050375108080,EAN,T1,75,True,100,-1.4149999999999998,-104.0441176470588,0.972,3.69,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.5,MATCH,,Wholesale Sealants Paints,https://www.poundwholesale.co.uk/instant-filler-cartridge,https://www.amazon.co.uk/dp/B00EZ4VGX2,,"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-07T04:37:36.089877,https://www.poundwholesale.co.uk/diy/wholesale-sealants-paints,41.40786749482402
"All Purpose Yellow Gloss Spray Paint 400ml (Metal,Wood And Plastic)",Paint Factory Colour It Primer Spray Paint 400ml Sunshine Yellow Gloss Finish,B078HCD6JV,5055319517409,EAN,T1,60,True,100,-1.4149999999999998,-69.02439024390243,1.8,4.89,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.3125,MATCH,,Other,https://www.poundwholesale.co.uk/all-purpose-yellow-gloss-400ml-metal-wood-and-plastic,https://www.amazon.co.uk/dp/B078HCD6JV,Available (see Keepa data),"BRAND_MISMATCH,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,,,,41.40786749482402
"Sealapack Resealable & Reusable Freezer Bags 7"" X  8"" 35 Pack","Sealapack Food And Freezer Bags, Resealable & Reuseable Pack Of 35 Bags",B09VY1RBMR,5053249249001,EAN,T1,80,True,100,-1.4516666666666662,-118.02168021680212,0.8160000000000001,3.55,C,Margin Flip: high sales with near-breakeven economics,HIGH,No,MEDIUM,0.5,MATCH,,Food Freezer Bags,https://www.poundwholesale.co.uk/sealapack-resealable-reusable-freezer-bags-7-x-8-35-pack,https://www.amazon.co.uk/dp/B09VY1RBMR,Available (see Keepa data),UNPROFITABLE,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-25T03:01:36.131154,https://www.poundwholesale.co.uk/kitchenware/wholesale-household-bags/food-freezer-bags,40.78857919782462
Masterplast Assorted Butterfly Closure Strips 36 Pack,"Masterplast Butterfly Quick Closure Strips Pack of 36, White",B003RHE856,5050375036741,Title,T2,45,False,100,-1.5237500000000004,-120.93253968253973,0.852,3.03,C,Margin Flip: high sales with near-breakeven economics,MEDIUM,Yes,MEDIUM,0.6667,MATCH,,Wholesale First Aid Medical,https://www.poundwholesale.co.uk/masterplast-assorted-butterfly-closure-strips-36-pack,https://www.amazon.co.uk/dp/B003RHE856,,"AMAZON_EAN_MISSING,UNPROFITABLE",STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T18:53:38.950201,https://www.poundwholesale.co.uk/health-beauty/wholesale-first-aid-medical,39.62357602773649
